Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1630	1	49.6244	0.02864	45.232	46.318	46.951	47.287	47.803	48.151	48.666	49.624	50.583	51.097	51.446	51.962	52.297	52.931	54.016
1631	1	49.626	0.02864	45.234	46.32	46.953	47.288	47.805	48.153	48.667	49.626	50.585	51.099	51.447	51.964	52.299	52.932	54.018
1632	1	49.6276	0.02864	45.235	46.321	46.954	47.29	47.806	48.154	48.669	49.628	50.586	51.101	51.449	51.965	52.301	52.934	54.02
1633	1	49.6292	0.02864	45.237	46.323	46.956	47.291	47.808	48.156	48.67	49.629	50.588	51.102	51.451	51.967	52.303	52.936	54.022
1634	1	49.6308	0.02864	45.238	46.324	46.957	47.293	47.809	48.158	48.672	49.631	50.59	51.104	51.452	51.969	52.304	52.938	54.023
1635	1	49.6325	0.02864	45.24	46.326	46.959	47.294	47.811	48.159	48.674	49.633	50.591	51.106	51.454	51.971	52.306	52.939	54.025
1636	1	49.6341	0.02864	45.241	46.327	46.961	47.296	47.812	48.161	48.675	49.634	50.593	51.107	51.456	51.972	52.308	52.941	54.027
1637	1	49.6357	0.02864	45.243	46.329	46.962	47.297	47.814	48.162	48.677	49.636	50.595	51.109	51.458	51.974	52.309	52.943	54.029
1638	1	49.6373	0.02864	45.244	46.33	46.964	47.299	47.815	48.164	48.678	49.637	50.596	51.111	51.459	51.976	52.311	52.944	54.03
1639	1	49.6389	0.02864	45.246	46.332	46.965	47.3	47.817	48.165	48.68	49.639	50.598	51.112	51.461	51.977	52.313	52.946	54.032
1640	1	49.6405	0.02863	45.249	46.334	46.968	47.303	47.819	48.168	48.682	49.641	50.599	51.113	51.462	51.978	52.313	52.947	54.032
1641	1	49.6421	0.02863	45.25	46.336	46.969	47.304	47.821	48.169	48.683	49.642	50.601	51.115	51.464	51.98	52.315	52.948	54.034
1642	1	49.6437	0.02863	45.252	46.337	46.971	47.306	47.822	48.171	48.685	49.644	50.602	51.117	51.465	51.982	52.317	52.95	54.036
1643	1	49.6454	0.02863	45.253	46.339	46.972	47.307	47.824	48.172	48.687	49.645	50.604	51.119	51.467	51.983	52.319	52.952	54.038
1644	1	49.647	0.02863	45.255	46.34	46.974	47.309	47.825	48.174	48.688	49.647	50.606	51.12	51.469	51.985	52.32	52.954	54.039
1645	1	49.6486	0.02863	45.256	46.342	46.975	47.311	47.827	48.175	48.69	49.649	50.607	51.122	51.47	51.987	52.322	52.955	54.041
1646	1	49.6502	0.02863	45.257	46.343	46.977	47.312	47.828	48.177	48.691	49.65	50.609	51.123	51.472	51.988	52.324	52.957	54.043
1647	1	49.6518	0.02863	45.259	46.345	46.978	47.314	47.83	48.178	48.693	49.652	50.611	51.125	51.474	51.99	52.325	52.959	54.045
1648	1	49.6534	0.02863	45.26	46.346	46.98	47.315	47.832	48.18	48.695	49.653	50.612	51.127	51.475	51.992	52.327	52.96	54.046
1649	1	49.655	0.02863	45.262	46.348	46.981	47.317	47.833	48.182	48.696	49.655	50.614	51.128	51.477	51.993	52.329	52.962	54.048
1650	1	49.6566	0.02863	45.263	46.349	46.983	47.318	47.835	48.183	48.698	49.657	50.616	51.13	51.479	51.995	52.33	52.964	54.05
1651	1	49.6582	0.02863	45.265	46.351	46.984	47.32	47.836	48.185	48.699	49.658	50.617	51.132	51.48	51.997	52.332	52.966	54.052
1652	1	49.6598	0.02863	45.266	46.352	46.986	47.321	47.838	48.186	48.701	49.66	50.619	51.133	51.482	51.998	52.334	52.967	54.053
1653	1	49.6614	0.02862	45.269	46.355	46.988	47.324	47.84	48.188	48.703	49.661	50.62	51.134	51.483	51.999	52.335	52.968	54.054
1654	1	49.663	0.02862	45.271	46.356	46.99	47.325	47.841	48.19	48.704	49.663	50.622	51.136	51.485	52.001	52.336	52.97	54.055
1655	1	49.6646	0.02862	45.272	46.358	46.991	47.327	47.843	48.191	48.706	49.665	50.623	51.138	51.486	52.003	52.338	52.971	54.057
1656	1	49.6661	0.02862	45.274	46.359	46.993	47.328	47.844	48.193	48.707	49.666	50.625	51.139	51.488	52.004	52.34	52.973	54.059
1657	1	49.6677	0.02862	45.275	46.361	46.994	47.33	47.846	48.194	48.709	49.668	50.626	51.141	51.489	52.006	52.341	52.975	54.06
1658	1	49.6693	0.02862	45.276	46.362	46.996	47.331	47.848	48.196	48.71	49.669	50.628	51.143	51.491	52.008	52.343	52.976	54.062
1659	1	49.6709	0.02862	45.278	46.364	46.997	47.333	47.849	48.198	48.712	49.671	50.63	51.144	51.493	52.009	52.345	52.978	54.064
1660	1	49.6725	0.02862	45.279	46.365	46.999	47.334	47.851	48.199	48.714	49.673	50.631	51.146	51.494	52.011	52.346	52.98	54.066
1661	1	49.6741	0.02862	45.281	46.367	47	47.336	47.852	48.201	48.715	49.674	50.633	51.148	51.496	52.013	52.348	52.981	54.067
1662	1	49.6757	0.02862	45.282	46.368	47.002	47.337	47.854	48.202	48.717	49.676	50.635	51.149	51.498	52.014	52.35	52.983	54.069
1663	1	49.6773	0.02862	45.284	46.37	47.003	47.339	47.855	48.204	48.718	49.677	50.636	51.151	51.499	52.016	52.351	52.985	54.071
1664	1	49.6788	0.02862	45.285	46.371	47.005	47.34	47.857	48.205	48.72	49.679	50.638	51.152	51.501	52.017	52.353	52.986	54.073
1665	1	49.6804	0.02862	45.287	46.373	47.006	47.342	47.858	48.207	48.721	49.68	50.639	51.154	51.503	52.019	52.355	52.988	54.074
1666	1	49.682	0.02861	45.29	46.375	47.009	47.344	47.86	48.209	48.723	49.682	50.641	51.155	51.504	52.02	52.355	52.989	54.074
1667	1	49.6836	0.02861	45.291	46.377	47.01	47.346	47.862	48.21	48.725	49.684	50.642	51.157	51.505	52.022	52.357	52.99	54.076
1668	1	49.6852	0.02861	45.292	46.378	47.012	47.347	47.863	48.212	48.726	49.685	50.644	51.158	51.507	52.023	52.359	52.992	54.078
1669	1	49.6867	0.02861	45.294	46.38	47.013	47.348	47.865	48.213	48.728	49.687	50.646	51.16	51.508	52.025	52.36	52.994	54.08
1670	1	49.6883	0.02861	45.295	46.381	47.015	47.35	47.866	48.215	48.729	49.688	50.647	51.162	51.51	52.027	52.362	52.995	54.081
1671	1	49.6899	0.02861	45.297	46.383	47.016	47.352	47.868	48.216	48.731	49.69	50.649	51.163	51.512	52.028	52.364	52.997	54.083
1672	1	49.6915	0.02861	45.298	46.384	47.018	47.353	47.87	48.218	48.733	49.692	50.65	51.165	51.513	52.03	52.365	52.999	54.085
1673	1	49.6931	0.02861	45.3	46.386	47.019	47.355	47.871	48.22	48.734	49.693	50.652	51.167	51.515	52.032	52.367	53.001	54.087
1674	1	49.6946	0.02861	45.301	46.387	47.021	47.356	47.873	48.221	48.736	49.695	50.654	51.168	51.517	52.033	52.369	53.002	54.088
1675	1	49.6962	0.02861	45.302	46.389	47.022	47.358	47.874	48.223	48.737	49.696	50.655	51.17	51.518	52.035	52.37	53.004	54.09
1676	1	49.6978	0.02861	45.304	46.39	47.024	47.359	47.876	48.224	48.739	49.698	50.657	51.171	51.52	52.037	52.372	53.006	54.092
1677	1	49.6993	0.02861	45.305	46.391	47.025	47.36	47.877	48.226	48.74	49.699	50.658	51.173	51.522	52.038	52.374	53.007	54.093
1678	1	49.7009	0.02861	45.307	46.393	47.027	47.362	47.879	48.227	48.742	49.701	50.66	51.175	51.523	52.04	52.375	53.009	54.095
1679	1	49.7025	0.0286	45.31	46.396	47.029	47.364	47.881	48.229	48.744	49.703	50.661	51.176	51.524	52.041	52.376	53.009	54.095
1680	1	49.704	0.0286	45.311	46.397	47.03	47.366	47.882	48.231	48.745	49.704	50.663	51.177	51.526	52.042	52.378	53.011	54.097
1681	1	49.7056	0.0286	45.313	46.399	47.032	47.367	47.884	48.232	48.747	49.706	50.664	51.179	51.527	52.044	52.379	53.013	54.099
1682	1	49.7072	0.0286	45.314	46.4	47.033	47.369	47.885	48.234	48.748	49.707	50.666	51.181	51.529	52.046	52.381	53.014	54.1
1683	1	49.7087	0.0286	45.315	46.401	47.035	47.37	47.887	48.235	48.75	49.709	50.668	51.182	51.531	52.047	52.383	53.016	54.102
1684	1	49.7103	0.0286	45.317	46.403	47.036	47.372	47.888	48.237	48.751	49.71	50.669	51.184	51.532	52.049	52.384	53.018	54.104
1685	1	49.7119	0.0286	45.318	46.404	47.038	47.373	47.89	48.238	48.753	49.712	50.671	51.185	51.534	52.05	52.386	53.019	54.105
1686	1	49.7134	0.0286	45.32	46.406	47.039	47.375	47.891	48.24	48.754	49.713	50.672	51.187	51.536	52.052	52.388	53.021	54.107
1687	1	49.715	0.0286	45.321	46.407	47.041	47.376	47.893	48.241	48.756	49.715	50.674	51.189	51.537	52.054	52.389	53.023	54.109
1688	1	49.7165	0.0286	45.323	46.409	47.042	47.378	47.894	48.243	48.757	49.717	50.676	51.19	51.539	52.055	52.391	53.024	54.11
1689	1	49.7181	0.0286	45.324	46.41	47.044	47.379	47.896	48.244	48.759	49.718	50.677	51.192	51.54	52.057	52.392	53.026	54.112
1690	1	49.7196	0.0286	45.325	46.412	47.045	47.381	47.897	48.246	48.76	49.72	50.679	51.193	51.542	52.059	52.394	53.028	54.114
1691	1	49.7212	0.0286	45.327	46.413	47.047	47.382	47.899	48.247	48.762	49.721	50.68	51.195	51.544	52.06	52.396	53.029	54.116
1692	1	49.7228	0.02859	45.33	46.416	47.049	47.385	47.901	48.249	48.764	49.723	50.682	51.196	51.545	52.061	52.396	53.03	54.116
1693	1	49.7243	0.02859	45.331	46.417	47.051	47.386	47.902	48.251	48.765	49.724	50.683	51.198	51.546	52.063	52.398	53.031	54.117
1694	1	49.7259	0.02859	45.333	46.419	47.052	47.387	47.904	48.252	48.767	49.726	50.685	51.199	51.548	52.064	52.4	53.033	54.119
1695	1	49.7274	0.02859	45.334	46.42	47.053	47.389	47.905	48.254	48.768	49.727	50.686	51.201	51.549	52.066	52.401	53.035	54.121
1696	1	49.729	0.02859	45.335	46.422	47.055	47.39	47.907	48.255	48.77	49.729	50.688	51.203	51.551	52.068	52.403	53.036	54.123
1697	1	49.7305	0.02859	45.337	46.423	47.056	47.392	47.908	48.257	48.772	49.731	50.689	51.204	51.553	52.069	52.405	53.038	54.124
1698	1	49.7321	0.02859	45.338	46.424	47.058	47.393	47.91	48.258	48.773	49.732	50.691	51.206	51.554	52.071	52.406	53.04	54.126
1699	1	49.7336	0.02859	45.34	46.426	47.059	47.395	47.911	48.26	48.775	49.734	50.693	51.207	51.556	52.072	52.408	53.041	54.128
1700	1	49.7352	0.02859	45.341	46.427	47.061	47.396	47.913	48.261	48.776	49.735	50.694	51.209	51.557	52.074	52.41	53.043	54.129
1701	1	49.7367	0.02859	45.342	46.429	47.062	47.398	47.914	48.263	48.778	49.737	50.696	51.21	51.559	52.076	52.411	53.045	54.131
1702	1	49.7382	0.02859	45.344	46.43	47.064	47.399	47.916	48.264	48.779	49.738	50.697	51.212	51.561	52.077	52.413	53.046	54.133
1703	1	49.7398	0.02859	45.345	46.432	47.065	47.401	47.917	48.266	48.781	49.74	50.699	51.214	51.562	52.079	52.414	53.048	54.134
1704	1	49.7413	0.02859	45.347	46.433	47.067	47.402	47.919	48.267	48.782	49.741	50.7	51.215	51.564	52.08	52.416	53.05	54.136
1705	1	49.7429	0.02859	45.348	46.434	47.068	47.404	47.92	48.269	48.784	49.743	50.702	51.217	51.565	52.082	52.418	53.051	54.138
1706	1	49.7444	0.02858	45.351	46.437	47.07	47.406	47.922	48.271	48.785	49.744	50.703	51.218	51.566	52.083	52.418	53.052	54.138
1707	1	49.7459	0.02858	45.352	46.438	47.072	47.407	47.924	48.272	48.787	49.746	50.705	51.219	51.568	52.084	52.42	53.053	54.139
1708	1	49.7475	0.02858	45.354	46.44	47.073	47.409	47.925	48.274	48.789	49.748	50.706	51.221	51.57	52.086	52.422	53.055	54.141
1709	1	49.749	0.02858	45.355	46.441	47.075	47.41	47.927	48.275	48.79	49.749	50.708	51.223	51.571	52.088	52.423	53.057	54.143
1710	1	49.7506	0.02858	45.357	46.443	47.076	47.412	47.928	48.277	48.792	49.751	50.71	51.224	51.573	52.089	52.425	53.058	54.145
1711	1	49.7521	0.02858	45.358	46.444	47.078	47.413	47.93	48.278	48.793	49.752	50.711	51.226	51.574	52.091	52.426	53.06	54.146
1712	1	49.7536	0.02858	45.359	46.446	47.079	47.415	47.931	48.28	48.795	49.754	50.713	51.227	51.576	52.093	52.428	53.062	54.148
1713	1	49.7552	0.02858	45.361	46.447	47.081	47.416	47.933	48.281	48.796	49.755	50.714	51.229	51.578	52.094	52.43	53.063	54.15
1714	1	49.7567	0.02858	45.362	46.449	47.082	47.418	47.934	48.283	48.798	49.757	50.716	51.231	51.579	52.096	52.431	53.065	54.151
1715	1	49.7582	0.02858	45.364	46.45	47.084	47.419	47.936	48.284	48.799	49.758	50.717	51.232	51.581	52.097	52.433	53.066	54.153
1716	1	49.7597	0.02858	45.365	46.451	47.085	47.421	47.937	48.286	48.8	49.76	50.719	51.234	51.582	52.099	52.434	53.068	54.154
1717	1	49.7613	0.02858	45.366	46.453	47.086	47.422	47.939	48.287	48.802	49.761	50.721	51.235	51.584	52.101	52.436	53.07	54.156
1718	1	49.7628	0.02858	45.368	46.454	47.088	47.423	47.94	48.289	48.804	49.763	50.722	51.237	51.585	52.102	52.438	53.071	54.158
1719	1	49.7643	0.02857	45.371	46.457	47.09	47.426	47.942	48.291	48.805	49.764	50.723	51.238	51.586	52.103	52.438	53.072	54.158
1720	1	49.7659	0.02857	45.372	46.458	47.092	47.427	47.944	48.292	48.807	49.766	50.725	51.24	51.588	52.105	52.44	53.074	54.16
1721	1	49.7674	0.02857	45.374	46.46	47.093	47.429	47.945	48.294	48.808	49.767	50.726	51.241	51.59	52.106	52.442	53.075	54.161
1722	1	49.7689	0.02857	45.375	46.461	47.095	47.43	47.947	48.295	48.81	49.769	50.728	51.243	51.591	52.108	52.443	53.077	54.163
1723	1	49.7704	0.02857	45.376	46.462	47.096	47.432	47.948	48.297	48.811	49.77	50.729	51.244	51.593	52.109	52.445	53.078	54.165
1724	1	49.7719	0.02857	45.378	46.464	47.097	47.433	47.95	48.298	48.813	49.772	50.731	51.246	51.594	52.111	52.446	53.08	54.166
1725	1	49.7735	0.02857	45.379	46.465	47.099	47.434	47.951	48.3	48.814	49.774	50.733	51.247	51.596	52.113	52.448	53.082	54.168
1726	1	49.775	0.02857	45.38	46.467	47.1	47.436	47.953	48.301	48.816	49.775	50.734	51.249	51.597	52.114	52.45	53.083	54.17
1727	1	49.7765	0.02857	45.382	46.468	47.102	47.437	47.954	48.303	48.817	49.777	50.736	51.25	51.599	52.116	52.451	53.085	54.171
1728	1	49.778	0.02857	45.383	46.47	47.103	47.439	47.955	48.304	48.819	49.778	50.737	51.252	51.601	52.117	52.453	53.086	54.173
1729	1	49.7795	0.02857	45.385	46.471	47.105	47.44	47.957	48.305	48.82	49.78	50.739	51.254	51.602	52.119	52.454	53.088	54.174
1730	1	49.7811	0.02857	45.386	46.472	47.106	47.442	47.958	48.307	48.822	49.781	50.74	51.255	51.604	52.12	52.456	53.09	54.176
1731	1	49.7826	0.02857	45.387	46.474	47.108	47.443	47.96	48.308	48.823	49.783	50.742	51.257	51.605	52.122	52.458	53.091	54.178
1732	1	49.7841	0.02857	45.389	46.475	47.109	47.445	47.961	48.31	48.825	49.784	50.743	51.258	51.607	52.124	52.459	53.093	54.179
1733	1	49.7856	0.02856	45.392	46.478	47.111	47.447	47.963	48.312	48.827	49.786	50.745	51.259	51.608	52.124	52.46	53.093	54.18
1734	1	49.7871	0.02856	45.393	46.479	47.113	47.448	47.965	48.313	48.828	49.787	50.746	51.261	51.609	52.126	52.461	53.095	54.181
1735	1	49.7886	0.02856	45.394	46.481	47.114	47.45	47.966	48.315	48.83	49.789	50.748	51.262	51.611	52.128	52.463	53.097	54.183
1736	1	49.7901	0.02856	45.396	46.482	47.116	47.451	47.968	48.316	48.831	49.79	50.749	51.264	51.612	52.129	52.465	53.098	54.184
1737	1	49.7916	0.02856	45.397	46.483	47.117	47.453	47.969	48.318	48.832	49.792	50.751	51.265	51.614	52.131	52.466	53.1	54.186
1738	1	49.7932	0.02856	45.399	46.485	47.119	47.454	47.971	48.319	48.834	49.793	50.752	51.267	51.616	52.132	52.468	53.101	54.188
1739	1	49.7947	0.02856	45.4	46.486	47.12	47.455	47.972	48.321	48.835	49.795	50.754	51.269	51.617	52.134	52.469	53.103	54.189
1740	1	49.7962	0.02856	45.401	46.488	47.121	47.457	47.974	48.322	48.837	49.796	50.755	51.27	51.619	52.135	52.471	53.105	54.191
1741	1	49.7977	0.02856	45.403	46.489	47.123	47.458	47.975	48.324	48.838	49.798	50.757	51.272	51.62	52.137	52.473	53.106	54.193
1742	1	49.7992	0.02856	45.404	46.491	47.124	47.46	47.976	48.325	48.84	49.799	50.759	51.273	51.622	52.139	52.474	53.108	54.194
1743	1	49.8007	0.02856	45.405	46.492	47.126	47.461	47.978	48.327	48.841	49.801	50.76	51.275	51.623	52.14	52.476	53.109	54.196
1744	1	49.8022	0.02856	45.407	46.493	47.127	47.463	47.979	48.328	48.843	49.802	50.762	51.276	51.625	52.142	52.477	53.111	54.198
1745	1	49.8037	0.02856	45.408	46.495	47.128	47.464	47.981	48.329	48.844	49.804	50.763	51.278	51.627	52.143	52.479	53.113	54.199
1746	1	49.8052	0.02855	45.411	46.497	47.131	47.466	47.983	48.331	48.846	49.805	50.764	51.279	51.627	52.144	52.48	53.113	54.199
1747	1	49.8067	0.02855	45.412	46.499	47.132	47.468	47.984	48.333	48.848	49.807	50.766	51.28	51.629	52.146	52.481	53.115	54.201
1748	1	49.8082	0.02855	45.414	46.5	47.134	47.469	47.986	48.334	48.849	49.808	50.767	51.282	51.631	52.147	52.483	53.116	54.203
1749	1	49.8097	0.02855	45.415	46.501	47.135	47.471	47.987	48.336	48.851	49.81	50.769	51.284	51.632	52.149	52.484	53.118	54.204
1750	1	49.8112	0.02855	45.417	46.503	47.137	47.472	47.989	48.337	48.852	49.811	50.77	51.285	51.634	52.15	52.486	53.12	54.206
1751	1	49.8127	0.02855	45.418	46.504	47.138	47.473	47.99	48.339	48.853	49.813	50.772	51.287	51.635	52.152	52.487	53.121	54.207
1752	1	49.8142	0.02855	45.419	46.506	47.139	47.475	47.992	48.34	48.855	49.814	50.773	51.288	51.637	52.154	52.489	53.123	54.209
1753	1	49.8157	0.02855	45.421	46.507	47.141	47.476	47.993	48.342	48.856	49.816	50.775	51.29	51.638	52.155	52.491	53.124	54.211
1754	1	49.8172	0.02855	45.422	46.508	47.142	47.478	47.994	48.343	48.858	49.817	50.777	51.291	51.64	52.157	52.492	53.126	54.212
1755	1	49.8187	0.02855	45.423	46.51	47.144	47.479	47.996	48.345	48.859	49.819	50.778	51.293	51.641	52.158	52.494	53.128	54.214
1756	1	49.8201	0.02855	45.425	46.511	47.145	47.481	47.997	48.346	48.861	49.82	50.779	51.294	51.643	52.16	52.495	53.129	54.216
1757	1	49.8216	0.02855	45.426	46.513	47.146	47.482	47.999	48.347	48.862	49.822	50.781	51.296	51.644	52.161	52.497	53.131	54.217
1758	1	49.8231	0.02855	45.427	46.514	47.148	47.483	48	48.349	48.864	49.823	50.783	51.297	51.646	52.163	52.498	53.132	54.219
1759	1	49.8246	0.02855	45.429	46.515	47.149	47.485	48.002	48.35	48.865	49.825	50.784	51.299	51.648	52.164	52.5	53.134	54.22
1760	1	49.8261	0.02854	45.432	46.518	47.152	47.487	48.004	48.352	48.867	49.826	50.785	51.3	51.649	52.165	52.501	53.134	54.221
1761	1	49.8276	0.02854	45.433	46.519	47.153	47.488	48.005	48.354	48.868	49.828	50.787	51.301	51.65	52.167	52.502	53.136	54.222
1762	1	49.8291	0.02854	45.434	46.521	47.154	47.49	48.007	48.355	48.87	49.829	50.788	51.303	51.652	52.168	52.504	53.137	54.224
1763	1	49.8306	0.02854	45.436	46.522	47.156	47.491	48.008	48.357	48.871	49.831	50.79	51.305	51.653	52.17	52.505	53.139	54.225
1764	1	49.8321	0.02854	45.437	46.524	47.157	47.493	48.009	48.358	48.873	49.832	50.791	51.306	51.655	52.171	52.507	53.141	54.227
1765	1	49.8335	0.02854	45.438	46.525	47.159	47.494	48.011	48.359	48.874	49.834	50.793	51.308	51.656	52.173	52.508	53.142	54.229
1766	1	49.835	0.02854	45.44	46.526	47.16	47.496	48.012	48.361	48.876	49.835	50.794	51.309	51.658	52.174	52.51	53.144	54.23
1767	1	49.8365	0.02854	45.441	46.528	47.161	47.497	48.014	48.362	48.877	49.837	50.796	51.311	51.659	52.176	52.512	53.145	54.232
1768	1	49.838	0.02854	45.443	46.529	47.163	47.498	48.015	48.364	48.879	49.838	50.797	51.312	51.661	52.178	52.513	53.147	54.233
1769	1	49.8395	0.02854	45.444	46.53	47.164	47.5	48.017	48.365	48.88	49.84	50.799	51.314	51.662	52.179	52.515	53.149	54.235
1770	1	49.8409	0.02854	45.445	46.532	47.166	47.501	48.018	48.367	48.881	49.841	50.8	51.315	51.664	52.181	52.516	53.15	54.237
1771	1	49.8424	0.02854	45.447	46.533	47.167	47.503	48.019	48.368	48.883	49.842	50.802	51.317	51.665	52.182	52.518	53.152	54.238
1772	1	49.8439	0.02854	45.448	46.535	47.168	47.504	48.021	48.37	48.884	49.844	50.803	51.318	51.667	52.184	52.519	53.153	54.24
1773	1	49.8454	0.02854	45.449	46.536	47.17	47.505	48.022	48.371	48.886	49.845	50.805	51.32	51.669	52.185	52.521	53.155	54.242
1774	1	49.8469	0.02853	45.452	46.539	47.172	47.508	48.024	48.373	48.888	49.847	50.806	51.321	51.669	52.186	52.522	53.155	54.242
1775	1	49.8483	0.02853	45.453	46.54	47.173	47.509	48.026	48.374	48.889	49.848	50.808	51.322	51.671	52.188	52.523	53.157	54.243
1776	1	49.8498	0.02853	45.455	46.541	47.175	47.51	48.027	48.376	48.891	49.85	50.809	51.324	51.672	52.189	52.525	53.158	54.245
1777	1	49.8513	0.02853	45.456	46.543	47.176	47.512	48.029	48.377	48.892	49.851	50.811	51.325	51.674	52.191	52.526	53.16	54.246
1778	1	49.8528	0.02853	45.458	46.544	47.178	47.513	48.03	48.379	48.893	49.853	50.812	51.327	51.676	52.192	52.528	53.162	54.248
1779	1	49.8542	0.02853	45.459	46.545	47.179	47.515	48.031	48.38	48.895	49.854	50.814	51.328	51.677	52.194	52.529	53.163	54.25
1780	1	49.8557	0.02853	45.46	46.547	47.18	47.516	48.033	48.381	48.896	49.856	50.815	51.33	51.679	52.195	52.531	53.165	54.251
1781	1	49.8572	0.02853	45.462	46.548	47.182	47.518	48.034	48.383	48.898	49.857	50.817	51.331	51.68	52.197	52.532	53.166	54.253
1782	1	49.8586	0.02853	45.463	46.549	47.183	47.519	48.036	48.384	48.899	49.859	50.818	51.333	51.682	52.198	52.534	53.168	54.254
1783	1	49.8601	0.02853	45.464	46.551	47.185	47.52	48.037	48.386	48.901	49.86	50.82	51.334	51.683	52.2	52.536	53.169	54.256
1784	1	49.8616	0.02853	45.466	46.552	47.186	47.522	48.039	48.387	48.902	49.862	50.821	51.336	51.685	52.201	52.537	53.171	54.258
1785	1	49.863	0.02853	45.467	46.554	47.187	47.523	48.04	48.389	48.903	49.863	50.823	51.337	51.686	52.203	52.539	53.172	54.259
1786	1	49.8645	0.02853	45.468	46.555	47.189	47.524	48.041	48.39	48.905	49.865	50.824	51.339	51.688	52.205	52.54	53.174	54.261
1787	1	49.866	0.02853	45.47	46.556	47.19	47.526	48.043	48.391	48.906	49.866	50.826	51.341	51.689	52.206	52.542	53.176	54.262
1788	1	49.8674	0.02852	45.472	46.559	47.193	47.528	48.045	48.393	48.908	49.867	50.827	51.341	51.69	52.207	52.542	53.176	54.262
1789	1	49.8689	0.02852	45.474	46.56	47.194	47.529	48.046	48.395	48.91	49.869	50.828	51.343	51.692	52.208	52.544	53.178	54.264
1790	1	49.8704	0.02852	45.475	46.562	47.195	47.531	48.048	48.396	48.911	49.87	50.83	51.345	51.693	52.21	52.545	53.179	54.266
1791	1	49.8718	0.02852	45.476	46.563	47.197	47.532	48.049	48.398	48.912	49.872	50.831	51.346	51.695	52.211	52.547	53.181	54.267
1792	1	49.8733	0.02852	45.478	46.564	47.198	47.534	48.05	48.399	48.914	49.873	50.833	51.348	51.696	52.213	52.549	53.182	54.269
1793	1	49.8748	0.02852	45.479	46.566	47.2	47.535	48.052	48.401	48.915	49.875	50.834	51.349	51.698	52.214	52.55	53.184	54.27
1794	1	49.8762	0.02852	45.48	46.567	47.201	47.536	48.053	48.402	48.917	49.876	50.836	51.35	51.699	52.216	52.552	53.185	54.272
1795	1	49.8777	0.02852	45.482	46.568	47.202	47.538	48.055	48.403	48.918	49.878	50.837	51.352	51.701	52.218	52.553	53.187	54.274
1796	1	49.8791	0.02852	45.483	46.57	47.204	47.539	48.056	48.405	48.92	49.879	50.839	51.353	51.702	52.219	52.555	53.188	54.275
1797	1	49.8806	0.02852	45.484	46.571	47.205	47.541	48.057	48.406	48.921	49.881	50.84	51.355	51.704	52.221	52.556	53.19	54.277
1798	1	49.882	0.02852	45.486	46.572	47.206	47.542	48.059	48.408	48.922	49.882	50.842	51.356	51.705	52.222	52.558	53.192	54.278
1799	1	49.8835	0.02852	45.487	46.574	47.208	47.543	48.06	48.409	48.924	49.884	50.843	51.358	51.707	52.224	52.559	53.193	54.28
1800	1	49.885	0.02852	45.488	46.575	47.209	47.545	48.062	48.41	48.925	49.885	50.845	51.36	51.708	52.225	52.561	53.195	54.282
