Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1628	-0.4877	15.2575	0.08437	11.937	12.65	13.095	13.34	13.732	14.005	14.425	15.258	16.164	16.684	17.05	17.615	17.997	18.754	20.165
1629	-0.4886	15.2571	0.08438	11.937	12.649	13.095	13.34	13.731	14.005	14.424	15.257	16.164	16.684	17.05	17.615	17.998	18.754	20.165
1630	-0.4895	15.2567	0.08439	11.936	12.649	13.094	13.339	13.731	14.004	14.424	15.257	16.163	16.683	17.05	17.615	17.998	18.754	20.166
1631	-0.4904	15.2563	0.08441	11.936	12.648	13.093	13.339	13.73	14.004	14.423	15.256	16.163	16.683	17.05	17.616	17.998	18.755	20.168
1632	-0.4913	15.2559	0.08442	11.935	12.648	13.093	13.338	13.73	14.003	14.423	15.256	16.163	16.683	17.05	17.616	17.998	18.756	20.169
1633	-0.4922	15.2555	0.08443	11.935	12.647	13.093	13.338	13.729	14.003	14.422	15.256	16.163	16.683	17.05	17.616	17.998	18.756	20.17
1634	-0.4931	15.2551	0.08444	11.935	12.647	13.092	13.337	13.729	14.002	14.422	15.255	16.162	16.683	17.05	17.616	17.999	18.756	20.171
1635	-0.494	15.2547	0.08446	11.934	12.646	13.091	13.337	13.728	14.002	14.421	15.255	16.162	16.683	17.05	17.616	17.999	18.757	20.172
1636	-0.4949	15.2543	0.08447	11.934	12.646	13.091	13.336	13.728	14.001	14.421	15.254	16.162	16.683	17.05	17.616	17.999	18.757	20.173
1637	-0.4958	15.254	0.08448	11.933	12.646	13.091	13.336	13.727	14.001	14.421	15.254	16.162	16.682	17.05	17.616	17.999	18.758	20.174
1638	-0.4968	15.2536	0.0845	11.933	12.645	13.09	13.335	13.727	14	14.42	15.254	16.162	16.682	17.05	17.617	18	18.759	20.176
1639	-0.4977	15.2532	0.08451	11.932	12.645	13.09	13.335	13.726	14	14.42	15.253	16.161	16.682	17.05	17.617	18	18.759	20.177
1640	-0.4986	15.2528	0.08452	11.932	12.644	13.089	13.334	13.726	14	14.419	15.253	16.161	16.682	17.049	17.617	18	18.76	20.178
1641	-0.4995	15.2524	0.08453	11.932	12.644	13.089	13.334	13.725	13.999	14.419	15.252	16.161	16.682	17.049	17.617	18	18.76	20.179
1642	-0.5004	15.252	0.08455	11.931	12.643	13.088	13.333	13.725	13.998	14.418	15.252	16.16	16.682	17.049	17.617	18.001	18.761	20.181
1643	-0.5013	15.2516	0.08456	11.931	12.643	13.088	13.333	13.724	13.998	14.418	15.252	16.16	16.682	17.049	17.617	18.001	18.761	20.182
1644	-0.5022	15.2513	0.08457	11.931	12.642	13.087	13.332	13.724	13.998	14.417	15.251	16.16	16.682	17.049	17.617	18.001	18.762	20.183
1645	-0.5031	15.2509	0.08459	11.93	12.642	13.087	13.332	13.723	13.997	14.417	15.251	16.16	16.682	17.049	17.617	18.002	18.763	20.184
1646	-0.504	15.2505	0.0846	11.93	12.641	13.086	13.331	13.723	13.997	14.416	15.251	16.16	16.681	17.049	17.617	18.002	18.763	20.185
1647	-0.505	15.2501	0.08461	11.929	12.641	13.086	13.331	13.722	13.996	14.416	15.25	16.159	16.681	17.049	17.617	18.002	18.763	20.186
1648	-0.5059	15.2497	0.08462	11.929	12.64	13.085	13.33	13.722	13.996	14.415	15.25	16.159	16.681	17.049	17.617	18.002	18.764	20.187
1649	-0.5068	15.2494	0.08464	11.928	12.64	13.085	13.33	13.721	13.995	14.415	15.249	16.159	16.681	17.049	17.618	18.003	18.765	20.189
1650	-0.5077	15.249	0.08465	11.928	12.639	13.084	13.329	13.721	13.995	14.414	15.249	16.159	16.681	17.049	17.618	18.003	18.765	20.19
1651	-0.5087	15.2486	0.08466	11.928	12.639	13.084	13.329	13.72	13.994	14.414	15.249	16.158	16.681	17.049	17.618	18.003	18.765	20.191
1652	-0.5096	15.2482	0.08468	11.927	12.638	13.083	13.328	13.72	13.994	14.413	15.248	16.158	16.681	17.049	17.618	18.003	18.766	20.193
1653	-0.5105	15.2478	0.08469	11.927	12.638	13.083	13.328	13.719	13.993	14.413	15.248	16.158	16.68	17.049	17.618	18.004	18.767	20.194
1654	-0.5114	15.2475	0.0847	11.927	12.638	13.082	13.328	13.719	13.993	14.413	15.248	16.158	16.68	17.049	17.618	18.004	18.767	20.195
1655	-0.5124	15.2471	0.08471	11.926	12.637	13.082	13.327	13.718	13.992	14.412	15.247	16.157	16.68	17.049	17.618	18.004	18.768	20.196
1656	-0.5133	15.2467	0.08473	11.926	12.637	13.081	13.326	13.718	13.992	14.412	15.247	16.157	16.68	17.049	17.619	18.004	18.768	20.197
1657	-0.5142	15.2463	0.08474	11.925	12.636	13.081	13.326	13.717	13.991	14.411	15.246	16.157	16.68	17.049	17.619	18.005	18.769	20.198
1658	-0.5151	15.246	0.08475	11.925	12.636	13.081	13.326	13.717	13.991	14.411	15.246	16.157	16.68	17.049	17.619	18.005	18.769	20.199
1659	-0.5161	15.2456	0.08477	11.924	12.635	13.08	13.325	13.716	13.99	14.41	15.246	16.157	16.68	17.049	17.619	18.005	18.77	20.201
1660	-0.517	15.2452	0.08478	11.924	12.635	13.079	13.325	13.716	13.99	14.41	15.245	16.156	16.68	17.049	17.619	18.005	18.771	20.202
1661	-0.518	15.2448	0.08479	11.924	12.634	13.079	13.324	13.715	13.989	14.409	15.245	16.156	16.68	17.049	17.619	18.006	18.771	20.203
1662	-0.5189	15.2445	0.0848	11.924	12.634	13.079	13.324	13.715	13.989	14.409	15.245	16.156	16.679	17.049	17.62	18.006	18.771	20.204
1663	-0.5198	15.2441	0.08482	11.923	12.633	13.078	13.323	13.714	13.988	14.408	15.244	16.156	16.679	17.049	17.62	18.006	18.772	20.206
1664	-0.5208	15.2437	0.08483	11.923	12.633	13.078	13.323	13.714	13.988	14.408	15.244	16.155	16.679	17.049	17.62	18.007	18.773	20.207
1665	-0.5217	15.2433	0.08484	11.922	12.633	13.077	13.322	13.714	13.988	14.408	15.243	16.155	16.679	17.049	17.62	18.007	18.773	20.208
1666	-0.5227	15.243	0.08486	11.922	12.632	13.077	13.322	13.713	13.987	14.407	15.243	16.155	16.679	17.049	17.62	18.007	18.774	20.21
1667	-0.5236	15.2426	0.08487	11.921	12.632	13.076	13.321	13.713	13.987	14.407	15.243	16.155	16.679	17.049	17.62	18.007	18.774	20.211
1668	-0.5245	15.2422	0.08488	11.921	12.631	13.076	13.321	13.712	13.986	14.406	15.242	16.154	16.679	17.049	17.62	18.008	18.775	20.212
1669	-0.5255	15.2419	0.0849	11.921	12.631	13.075	13.32	13.712	13.986	14.406	15.242	16.154	16.679	17.049	17.621	18.008	18.776	20.213
1670	-0.5264	15.2415	0.08491	11.92	12.63	13.075	13.32	13.711	13.985	14.405	15.242	16.154	16.679	17.049	17.621	18.008	18.776	20.214
1671	-0.5274	15.2411	0.08492	11.92	12.63	13.074	13.319	13.711	13.985	14.405	15.241	16.154	16.678	17.049	17.621	18.008	18.777	20.215
1672	-0.5283	15.2408	0.08493	11.92	12.63	13.074	13.319	13.71	13.984	14.405	15.241	16.154	16.678	17.049	17.621	18.009	18.777	20.217
1673	-0.5293	15.2404	0.08495	11.919	12.629	13.073	13.318	13.71	13.984	14.404	15.24	16.153	16.678	17.049	17.621	18.009	18.778	20.218
1674	-0.5302	15.24	0.08496	11.919	12.629	13.073	13.318	13.709	13.983	14.404	15.24	16.153	16.678	17.049	17.621	18.009	18.778	20.219
1675	-0.5312	15.2397	0.08497	11.919	12.628	13.073	13.318	13.709	13.983	14.403	15.24	16.153	16.678	17.049	17.622	18.01	18.779	20.22
1676	-0.5321	15.2393	0.08499	11.918	12.628	13.072	13.317	13.708	13.982	14.403	15.239	16.153	16.678	17.049	17.622	18.01	18.78	20.222
1677	-0.5331	15.2389	0.085	11.918	12.627	13.071	13.317	13.708	13.982	14.402	15.239	16.153	16.678	17.049	17.622	18.01	18.78	20.223
1678	-0.5341	15.2386	0.08501	11.917	12.627	13.071	13.316	13.707	13.981	14.402	15.239	16.152	16.678	17.049	17.622	18.011	18.781	20.224
1679	-0.535	15.2382	0.08503	11.917	12.626	13.07	13.316	13.707	13.981	14.401	15.238	16.152	16.678	17.049	17.623	18.011	18.782	20.226
1680	-0.536	15.2378	0.08504	11.916	12.626	13.07	13.315	13.706	13.98	14.401	15.238	16.152	16.678	17.049	17.623	18.011	18.782	20.227
1681	-0.5369	15.2375	0.08505	11.916	12.626	13.07	13.315	13.706	13.98	14.4	15.238	16.152	16.678	17.049	17.623	18.012	18.783	20.228
1682	-0.5379	15.2371	0.08506	11.916	12.625	13.069	13.314	13.706	13.98	14.4	15.237	16.151	16.677	17.049	17.623	18.012	18.783	20.229
1683	-0.5389	15.2368	0.08508	11.915	12.625	13.069	13.314	13.705	13.979	14.4	15.237	16.151	16.677	17.049	17.623	18.012	18.784	20.231
1684	-0.5398	15.2364	0.08509	11.915	12.624	13.068	13.313	13.705	13.979	14.399	15.236	16.151	16.677	17.049	17.623	18.012	18.784	20.232
1685	-0.5408	15.236	0.0851	11.915	12.624	13.068	13.313	13.704	13.978	14.399	15.236	16.151	16.677	17.049	17.623	18.013	18.785	20.233
1686	-0.5418	15.2357	0.08512	11.914	12.623	13.067	13.312	13.704	13.978	14.398	15.236	16.151	16.677	17.049	17.624	18.013	18.786	20.235
1687	-0.5427	15.2353	0.08513	11.914	12.623	13.067	13.312	13.703	13.977	14.398	15.235	16.15	16.677	17.049	17.624	18.013	18.786	20.236
1688	-0.5437	15.235	0.08514	11.914	12.623	13.067	13.311	13.703	13.977	14.397	15.235	16.15	16.677	17.049	17.624	18.014	18.787	20.237
1689	-0.5447	15.2346	0.08516	11.913	12.622	13.066	13.311	13.702	13.976	14.397	15.235	16.15	16.677	17.049	17.624	18.014	18.788	20.239
1690	-0.5456	15.2342	0.08517	11.913	12.622	13.065	13.31	13.702	13.976	14.396	15.234	16.15	16.677	17.049	17.624	18.014	18.788	20.24
1691	-0.5466	15.2339	0.08518	11.913	12.621	13.065	13.31	13.701	13.975	14.396	15.234	16.15	16.677	17.049	17.624	18.015	18.789	20.241
1692	-0.5476	15.2335	0.0852	11.912	12.621	13.064	13.309	13.701	13.975	14.396	15.234	16.149	16.677	17.049	17.625	18.015	18.79	20.243
1693	-0.5486	15.2332	0.08521	11.912	12.62	13.064	13.309	13.7	13.975	14.395	15.233	16.149	16.677	17.049	17.625	18.015	18.79	20.244
1694	-0.5495	15.2328	0.08522	11.911	12.62	13.064	13.309	13.7	13.974	14.395	15.233	16.149	16.676	17.049	17.625	18.016	18.791	20.245
1695	-0.5505	15.2325	0.08524	11.911	12.619	13.063	13.308	13.699	13.974	14.394	15.233	16.149	16.676	17.049	17.625	18.016	18.792	20.247
1696	-0.5515	15.2321	0.08525	11.911	12.619	13.063	13.308	13.699	13.973	14.394	15.232	16.149	16.676	17.049	17.626	18.016	18.792	20.248
1697	-0.5525	15.2318	0.08526	11.91	12.619	13.062	13.307	13.699	13.973	14.393	15.232	16.148	16.676	17.049	17.626	18.017	18.793	20.249
1698	-0.5535	15.2314	0.08527	11.91	12.618	13.062	13.307	13.698	13.972	14.393	15.231	16.148	16.676	17.049	17.626	18.017	18.793	20.25
1699	-0.5544	15.2311	0.08529	11.91	12.618	13.061	13.306	13.698	13.972	14.393	15.231	16.148	16.676	17.049	17.626	18.017	18.794	20.252
1700	-0.5554	15.2307	0.0853	11.909	12.617	13.061	13.306	13.697	13.971	14.392	15.231	16.148	16.676	17.049	17.626	18.018	18.794	20.253
1701	-0.5564	15.2304	0.08531	11.909	12.617	13.061	13.306	13.697	13.971	14.392	15.23	16.148	16.676	17.049	17.626	18.018	18.795	20.255
1702	-0.5574	15.23	0.08533	11.908	12.616	13.06	13.305	13.696	13.97	14.391	15.23	16.147	16.676	17.049	17.627	18.018	18.796	20.256
1703	-0.5584	15.2297	0.08534	11.908	12.616	13.06	13.305	13.696	13.97	14.391	15.23	16.147	16.676	17.049	17.627	18.019	18.796	20.258
1704	-0.5594	15.2293	0.08535	11.908	12.616	13.059	13.304	13.695	13.97	14.39	15.229	16.147	16.676	17.049	17.627	18.019	18.797	20.259
1705	-0.5604	15.229	0.08537	11.907	12.615	13.059	13.304	13.695	13.969	14.39	15.229	16.147	16.676	17.049	17.627	18.019	18.798	20.261
1706	-0.5614	15.2286	0.08538	11.907	12.615	13.058	13.303	13.694	13.969	14.389	15.229	16.147	16.675	17.049	17.627	18.02	18.798	20.262
1707	-0.5623	15.2283	0.08539	11.907	12.614	13.058	13.303	13.694	13.968	14.389	15.228	16.147	16.675	17.049	17.628	18.02	18.799	20.263
1708	-0.5633	15.2279	0.08541	11.906	12.614	13.057	13.302	13.693	13.968	14.389	15.228	16.146	16.675	17.049	17.628	18.02	18.8	20.265
1709	-0.5643	15.2276	0.08542	11.906	12.613	13.057	13.302	13.693	13.967	14.388	15.228	16.146	16.675	17.049	17.628	18.021	18.8	20.266
1710	-0.5653	15.2272	0.08543	11.906	12.613	13.057	13.301	13.693	13.967	14.388	15.227	16.146	16.675	17.049	17.628	18.021	18.801	20.267
1711	-0.5663	15.2269	0.08545	11.905	12.613	13.056	13.301	13.692	13.966	14.387	15.227	16.146	16.675	17.049	17.629	18.022	18.802	20.269
1712	-0.5673	15.2265	0.08546	11.905	12.612	13.056	13.3	13.692	13.966	14.387	15.227	16.146	16.675	17.049	17.629	18.022	18.802	20.27
1713	-0.5683	15.2262	0.08547	11.905	12.612	13.055	13.3	13.691	13.966	14.387	15.226	16.145	16.675	17.049	17.629	18.022	18.803	20.271
1714	-0.5693	15.2258	0.08549	11.904	12.611	13.055	13.299	13.691	13.965	14.386	15.226	16.145	16.675	17.049	17.629	18.023	18.804	20.273
1715	-0.5703	15.2255	0.0855	11.904	12.611	13.054	13.299	13.69	13.965	14.386	15.226	16.145	16.675	17.049	17.629	18.023	18.804	20.274
1716	-0.5713	15.2252	0.08551	11.904	12.611	13.054	13.299	13.69	13.964	14.385	15.225	16.145	16.675	17.049	17.63	18.023	18.805	20.275
1717	-0.5723	15.2248	0.08553	11.903	12.61	13.053	13.298	13.689	13.964	14.385	15.225	16.145	16.675	17.05	17.63	18.024	18.806	20.277
1718	-0.5733	15.2245	0.08554	11.903	12.61	13.053	13.298	13.689	13.963	14.384	15.225	16.144	16.675	17.05	17.63	18.024	18.806	20.278
1719	-0.5743	15.2241	0.08555	11.903	12.609	13.053	13.297	13.689	13.963	14.384	15.224	16.144	16.675	17.049	17.63	18.024	18.807	20.28
1720	-0.5754	15.2238	0.08557	11.902	12.609	13.052	13.297	13.688	13.962	14.383	15.224	16.144	16.675	17.05	17.631	18.025	18.808	20.282
1721	-0.5764	15.2235	0.08558	11.902	12.608	13.052	13.296	13.688	13.962	14.383	15.224	16.144	16.675	17.05	17.631	18.025	18.809	20.283
1722	-0.5774	15.2231	0.08559	11.902	12.608	13.051	13.296	13.687	13.961	14.383	15.223	16.144	16.674	17.05	17.631	18.025	18.809	20.284
1723	-0.5784	15.2228	0.08561	11.901	12.608	13.051	13.295	13.687	13.961	14.382	15.223	16.144	16.675	17.05	17.631	18.026	18.81	20.286
1724	-0.5794	15.2224	0.08562	11.901	12.607	13.05	13.295	13.686	13.961	14.382	15.222	16.143	16.674	17.05	17.631	18.026	18.81	20.287
1725	-0.5804	15.2221	0.08563	11.901	12.607	13.05	13.295	13.686	13.96	14.381	15.222	16.143	16.674	17.05	17.632	18.026	18.811	20.288
1726	-0.5814	15.2218	0.08565	11.9	12.606	13.049	13.294	13.685	13.96	14.381	15.222	16.143	16.674	17.05	17.632	18.027	18.812	20.29
1727	-0.5824	15.2214	0.08566	11.9	12.606	13.049	13.294	13.685	13.959	14.381	15.221	16.143	16.674	17.05	17.632	18.027	18.813	20.291
1728	-0.5835	15.2211	0.08567	11.9	12.606	13.049	13.293	13.685	13.959	14.38	15.221	16.143	16.674	17.05	17.632	18.027	18.813	20.293
1729	-0.5845	15.2208	0.08569	11.899	12.605	13.048	13.293	13.684	13.958	14.38	15.221	16.143	16.674	17.05	17.633	18.028	18.814	20.295
1730	-0.5855	15.2204	0.0857	11.899	12.605	13.048	13.292	13.684	13.958	14.379	15.22	16.142	16.674	17.05	17.633	18.028	18.815	20.296
1731	-0.5865	15.2201	0.08571	11.899	12.604	13.047	13.292	13.683	13.958	14.379	15.22	16.142	16.674	17.05	17.633	18.029	18.815	20.297
1732	-0.5875	15.2198	0.08573	11.898	12.604	13.047	13.291	13.683	13.957	14.378	15.22	16.142	16.674	17.05	17.633	18.029	18.816	20.299
1733	-0.5886	15.2194	0.08574	11.898	12.604	13.046	13.291	13.682	13.957	14.378	15.219	16.142	16.674	17.05	17.633	18.029	18.817	20.3
1734	-0.5896	15.2191	0.08575	11.898	12.603	13.046	13.291	13.682	13.956	14.378	15.219	16.142	16.674	17.05	17.634	18.03	18.817	20.301
1735	-0.5906	15.2188	0.08577	11.897	12.603	13.046	13.29	13.681	13.956	14.377	15.219	16.142	16.674	17.051	17.634	18.03	18.818	20.303
1736	-0.5916	15.2184	0.08578	11.897	12.602	13.045	13.29	13.681	13.955	14.377	15.218	16.141	16.674	17.05	17.634	18.031	18.819	20.304
1737	-0.5927	15.2181	0.08579	11.897	12.602	13.045	13.289	13.681	13.955	14.376	15.218	16.141	16.674	17.05	17.634	18.031	18.819	20.306
1738	-0.5937	15.2178	0.08581	11.896	12.601	13.044	13.289	13.68	13.954	14.376	15.218	16.141	16.674	17.051	17.635	18.032	18.82	20.308
1739	-0.5947	15.2175	0.08582	11.896	12.601	13.044	13.288	13.68	13.954	14.376	15.218	16.141	16.674	17.051	17.635	18.032	18.821	20.309
1740	-0.5958	15.2171	0.08583	11.896	12.601	13.043	13.288	13.679	13.954	14.375	15.217	16.141	16.674	17.051	17.635	18.032	18.822	20.31
1741	-0.5968	15.2168	0.08585	11.895	12.6	13.043	13.288	13.679	13.953	14.375	15.217	16.14	16.674	17.051	17.636	18.033	18.823	20.312
1742	-0.5978	15.2165	0.08586	11.895	12.6	13.043	13.287	13.678	13.953	14.374	15.217	16.14	16.674	17.051	17.636	18.033	18.823	20.313
1743	-0.5989	15.2162	0.08587	11.895	12.6	13.042	13.287	13.678	13.952	14.374	15.216	16.14	16.673	17.051	17.636	18.033	18.824	20.315
1744	-0.5999	15.2158	0.08589	11.894	12.599	13.042	13.286	13.677	13.952	14.374	15.216	16.14	16.673	17.051	17.636	18.034	18.825	20.317
1745	-0.6009	15.2155	0.0859	11.894	12.599	13.041	13.286	13.677	13.951	14.373	15.216	16.14	16.673	17.051	17.636	18.034	18.825	20.318
1746	-0.602	15.2152	0.08591	11.894	12.598	13.041	13.286	13.677	13.951	14.373	15.215	16.14	16.673	17.051	17.637	18.034	18.826	20.319
1747	-0.603	15.2149	0.08593	11.893	12.598	13.04	13.285	13.676	13.951	14.372	15.215	16.14	16.673	17.051	17.637	18.035	18.827	20.321
1748	-0.604	15.2145	0.08594	11.893	12.598	13.04	13.285	13.676	13.95	14.372	15.215	16.139	16.673	17.051	17.637	18.035	18.827	20.322
1749	-0.6051	15.2142	0.08595	11.893	12.597	13.04	13.284	13.675	13.95	14.372	15.214	16.139	16.673	17.051	17.637	18.036	18.828	20.324
1750	-0.6061	15.2139	0.08597	11.892	12.597	13.039	13.284	13.675	13.949	14.371	15.214	16.139	16.673	17.051	17.638	18.036	18.829	20.326
1751	-0.6072	15.2136	0.08598	11.892	12.596	13.039	13.283	13.674	13.949	14.371	15.214	16.139	16.673	17.051	17.638	18.037	18.83	20.327
1752	-0.6082	15.2133	0.08599	11.892	12.596	13.039	13.283	13.674	13.949	14.37	15.213	16.139	16.673	17.051	17.638	18.037	18.83	20.328
1753	-0.6093	15.213	0.08601	11.891	12.596	13.038	13.282	13.674	13.948	14.37	15.213	16.139	16.673	17.052	17.639	18.038	18.831	20.33
1754	-0.6103	15.2126	0.08602	11.891	12.595	13.038	13.282	13.673	13.948	14.37	15.213	16.138	16.673	17.052	17.639	18.038	18.832	20.331
1755	-0.6114	15.2123	0.08603	11.891	12.595	13.037	13.282	13.673	13.947	14.369	15.212	16.138	16.673	17.052	17.639	18.038	18.833	20.333
1756	-0.6124	15.212	0.08605	11.89	12.594	13.037	13.281	13.672	13.947	14.369	15.212	16.138	16.673	17.052	17.639	18.039	18.834	20.335
1757	-0.6135	15.2117	0.08606	11.89	12.594	13.036	13.281	13.672	13.946	14.368	15.212	16.138	16.673	17.052	17.64	18.039	18.834	20.336
1758	-0.6145	15.2114	0.08608	11.89	12.594	13.036	13.28	13.671	13.946	14.368	15.211	16.138	16.673	17.052	17.64	18.04	18.835	20.338
1759	-0.6156	15.2111	0.08609	11.889	12.593	13.036	13.28	13.671	13.946	14.368	15.211	16.138	16.673	17.052	17.64	18.04	18.836	20.339
1760	-0.6166	15.2108	0.0861	11.889	12.593	13.035	13.28	13.671	13.945	14.367	15.211	16.137	16.673	17.052	17.64	18.04	18.836	20.341
1761	-0.6177	15.2104	0.08612	11.889	12.592	13.035	13.279	13.67	13.945	14.367	15.21	16.137	16.673	17.052	17.641	18.041	18.837	20.343
1762	-0.6187	15.2101	0.08613	11.888	12.592	13.034	13.279	13.67	13.944	14.366	15.21	16.137	16.673	17.052	17.641	18.041	18.838	20.344
1763	-0.6198	15.2098	0.08614	11.888	12.592	13.034	13.278	13.669	13.944	14.366	15.21	16.137	16.673	17.052	17.641	18.042	18.839	20.345
1764	-0.6209	15.2095	0.08616	11.888	12.591	13.033	13.278	13.669	13.943	14.366	15.21	16.137	16.673	17.053	17.642	18.042	18.84	20.347
1765	-0.6219	15.2092	0.08617	11.888	12.591	13.033	13.277	13.669	13.943	14.365	15.209	16.137	16.673	17.053	17.642	18.042	18.84	20.349
1766	-0.623	15.2089	0.08618	11.887	12.591	13.033	13.277	13.668	13.943	14.365	15.209	16.137	16.673	17.053	17.642	18.043	18.841	20.35
1767	-0.6241	15.2086	0.0862	11.887	12.59	13.032	13.277	13.668	13.942	14.364	15.209	16.136	16.673	17.053	17.643	18.044	18.842	20.352
1768	-0.6251	15.2083	0.08621	11.887	12.59	13.032	13.276	13.667	13.942	14.364	15.208	16.136	16.673	17.053	17.643	18.044	18.843	20.353
1769	-0.6262	15.208	0.08622	11.887	12.59	13.032	13.276	13.667	13.942	14.364	15.208	16.136	16.673	17.053	17.643	18.044	18.843	20.355
1770	-0.6273	15.2077	0.08624	11.886	12.589	13.031	13.275	13.666	13.941	14.363	15.208	16.136	16.673	17.053	17.643	18.045	18.844	20.357
1771	-0.6283	15.2074	0.08625	11.886	12.589	13.031	13.275	13.666	13.941	14.363	15.207	16.136	16.673	17.053	17.644	18.045	18.845	20.358
1772	-0.6294	15.2071	0.08626	11.886	12.589	13.03	13.275	13.666	13.94	14.363	15.207	16.136	16.673	17.053	17.644	18.045	18.846	20.36
1773	-0.6305	15.2068	0.08628	11.885	12.588	13.03	13.274	13.665	13.94	14.362	15.207	16.136	16.673	17.054	17.644	18.046	18.847	20.362
1774	-0.6315	15.2065	0.08629	11.885	12.588	13.03	13.274	13.665	13.939	14.362	15.207	16.135	16.673	17.054	17.645	18.046	18.847	20.363
1775	-0.6326	15.2061	0.0863	11.885	12.587	13.029	13.273	13.664	13.939	14.361	15.206	16.135	16.673	17.053	17.645	18.047	18.848	20.364
1776	-0.6337	15.2058	0.08632	11.884	12.587	13.029	13.273	13.664	13.939	14.361	15.206	16.135	16.673	17.054	17.645	18.047	18.849	20.366
1777	-0.6348	15.2055	0.08633	11.884	12.587	13.028	13.273	13.664	13.938	14.36	15.206	16.135	16.673	17.054	17.645	18.048	18.85	20.368
1778	-0.6358	15.2052	0.08634	11.884	12.586	13.028	13.272	13.663	13.938	14.36	15.205	16.135	16.673	17.054	17.645	18.048	18.85	20.369
1779	-0.6369	15.2049	0.08636	11.883	12.586	13.027	13.272	13.663	13.937	14.36	15.205	16.135	16.673	17.054	17.646	18.049	18.851	20.371
1780	-0.638	15.2047	0.08637	11.883	12.586	13.027	13.271	13.662	13.937	14.359	15.205	16.135	16.673	17.054	17.646	18.049	18.852	20.373
1781	-0.6391	15.2044	0.08639	11.883	12.585	13.027	13.271	13.662	13.937	14.359	15.204	16.135	16.673	17.054	17.647	18.05	18.853	20.375
1782	-0.6402	15.2041	0.0864	11.883	12.585	13.026	13.271	13.662	13.936	14.359	15.204	16.134	16.673	17.054	17.647	18.05	18.854	20.376
1783	-0.6412	15.2038	0.08641	11.882	12.584	13.026	13.27	13.661	13.936	14.358	15.204	16.134	16.673	17.054	17.647	18.05	18.855	20.377
1784	-0.6423	15.2035	0.08643	11.882	12.584	13.025	13.27	13.661	13.935	14.358	15.204	16.134	16.673	17.055	17.648	18.051	18.856	20.38
1785	-0.6434	15.2032	0.08644	11.882	12.584	13.025	13.269	13.66	13.935	14.357	15.203	16.134	16.673	17.055	17.648	18.051	18.856	20.381
1786	-0.6445	15.2029	0.08645	11.882	12.583	13.025	13.269	13.66	13.935	14.357	15.203	16.134	16.673	17.055	17.648	18.052	18.857	20.382
1787	-0.6456	15.2026	0.08647	11.881	12.583	13.024	13.268	13.66	13.934	14.357	15.203	16.134	16.673	17.055	17.649	18.053	18.858	20.385
1788	-0.6467	15.2023	0.08648	11.881	12.583	13.024	13.268	13.659	13.934	14.356	15.202	16.134	16.673	17.055	17.649	18.053	18.859	20.386
1789	-0.6478	15.202	0.08649	11.881	12.582	13.024	13.268	13.659	13.933	14.356	15.202	16.133	16.673	17.055	17.649	18.053	18.859	20.387
1790	-0.6488	15.2017	0.08651	11.88	12.582	13.023	13.267	13.658	13.933	14.356	15.202	16.133	16.673	17.055	17.649	18.054	18.86	20.389
1791	-0.6499	15.2014	0.08652	11.88	12.582	13.023	13.267	13.658	13.933	14.355	15.201	16.133	16.673	17.055	17.65	18.054	18.861	20.391
