Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1678	1	50.5408	0.02933	45.96	47.092	47.753	48.103	48.641	49.004	49.541	50.541	51.541	52.077	52.441	52.979	53.329	53.989	55.122
1679	1	50.5422	0.02933	45.961	47.094	47.754	48.104	48.642	49.006	49.542	50.542	51.542	52.079	52.442	52.981	53.33	53.991	55.123
1680	1	50.5436	0.02933	45.963	47.095	47.755	48.105	48.644	49.007	49.544	50.544	51.543	52.08	52.443	52.982	53.332	53.992	55.125
1681	1	50.545	0.02933	45.964	47.096	47.757	48.107	48.645	49.009	49.545	50.545	51.545	52.081	52.445	52.983	53.333	53.994	55.126
1682	1	50.5464	0.02933	45.965	47.098	47.758	48.108	48.646	49.01	49.546	50.546	51.546	52.083	52.446	52.985	53.335	53.995	55.128
1683	1	50.5478	0.02933	45.966	47.099	47.759	48.109	48.648	49.011	49.548	50.548	51.548	52.084	52.448	52.986	53.336	53.997	55.129
1684	1	50.5491	0.02933	45.968	47.1	47.761	48.11	48.649	49.012	49.549	50.549	51.549	52.086	52.449	52.988	53.338	53.998	55.131
1685	1	50.5505	0.02933	45.969	47.101	47.762	48.112	48.65	49.014	49.55	50.551	51.551	52.087	52.451	52.989	53.339	54	55.132
1686	1	50.5519	0.02933	45.97	47.103	47.763	48.113	48.652	49.015	49.552	50.552	51.552	52.089	52.452	52.991	53.341	54.001	55.134
1687	1	50.5533	0.02933	45.971	47.104	47.765	48.114	48.653	49.017	49.553	50.553	51.553	52.09	52.453	52.992	53.342	54.003	55.135
1688	1	50.5547	0.02933	45.973	47.105	47.766	48.116	48.654	49.018	49.555	50.555	51.555	52.091	52.455	52.994	53.343	54.004	55.137
1689	1	50.556	0.02934	45.972	47.105	47.766	48.116	48.655	49.019	49.556	50.556	51.556	52.093	52.457	52.996	53.346	54.007	55.14
1690	1	50.5574	0.02934	45.973	47.107	47.768	48.117	48.656	49.02	49.557	50.557	51.558	52.095	52.458	52.997	53.347	54.008	55.141
1691	1	50.5588	0.02934	45.975	47.108	47.769	48.119	48.658	49.021	49.558	50.559	51.559	52.096	52.46	52.999	53.349	54.01	55.143
1692	1	50.5602	0.02934	45.976	47.109	47.77	48.12	48.659	49.023	49.56	50.56	51.561	52.098	52.461	53	53.35	54.011	55.144
1693	1	50.5615	0.02934	45.977	47.11	47.771	48.121	48.66	49.024	49.561	50.562	51.562	52.099	52.463	53.002	53.352	54.013	55.146
1694	1	50.5629	0.02934	45.978	47.112	47.773	48.123	48.662	49.025	49.562	50.563	51.564	52.1	52.464	53.003	53.353	54.014	55.147
1695	1	50.5643	0.02934	45.98	47.113	47.774	48.124	48.663	49.027	49.564	50.564	51.565	52.102	52.466	53.005	53.355	54.016	55.149
1696	1	50.5656	0.02934	45.981	47.114	47.775	48.125	48.664	49.028	49.565	50.566	51.566	52.103	52.467	53.006	53.356	54.017	55.15
1697	1	50.567	0.02934	45.982	47.116	47.777	48.127	48.666	49.029	49.566	50.567	51.568	52.105	52.468	53.007	53.357	54.018	55.152
1698	1	50.5684	0.02934	45.983	47.117	47.778	48.128	48.667	49.031	49.568	50.568	51.569	52.106	52.47	53.009	53.359	54.02	55.153
1699	1	50.5697	0.02934	45.985	47.118	47.779	48.129	48.668	49.032	49.569	50.57	51.57	52.107	52.471	53.01	53.36	54.021	55.155
1700	1	50.5711	0.02935	45.984	47.118	47.78	48.13	48.669	49.033	49.57	50.571	51.572	52.109	52.473	53.012	53.363	54.024	55.158
1701	1	50.5725	0.02935	45.986	47.119	47.781	48.131	48.67	49.034	49.571	50.573	51.574	52.111	52.475	53.014	53.364	54.026	55.159
1702	1	50.5738	0.02935	45.987	47.121	47.782	48.132	48.672	49.035	49.573	50.574	51.575	52.112	52.476	53.015	53.366	54.027	55.161
1703	1	50.5752	0.02935	45.988	47.122	47.783	48.134	48.673	49.037	49.574	50.575	51.576	52.114	52.478	53.017	53.367	54.028	55.162
1704	1	50.5766	0.02935	45.989	47.123	47.785	48.135	48.674	49.038	49.575	50.577	51.578	52.115	52.479	53.018	53.368	54.03	55.164
1705	1	50.5779	0.02935	45.991	47.125	47.786	48.136	48.675	49.039	49.577	50.578	51.579	52.116	52.48	53.02	53.37	54.031	55.165
1706	1	50.5793	0.02935	45.992	47.126	47.787	48.138	48.677	49.041	49.578	50.579	51.581	52.118	52.482	53.021	53.371	54.033	55.167
1707	1	50.5807	0.02935	45.993	47.127	47.789	48.139	48.678	49.042	49.579	50.581	51.582	52.119	52.483	53.023	53.373	54.034	55.168
1708	1	50.582	0.02935	45.994	47.128	47.79	48.14	48.679	49.043	49.581	50.582	51.583	52.121	52.485	53.024	53.374	54.036	55.17
1709	1	50.5834	0.02935	45.996	47.13	47.791	48.141	48.681	49.045	49.582	50.583	51.585	52.122	52.486	53.025	53.376	54.037	55.171
1710	1	50.5847	0.02935	45.997	47.131	47.792	48.143	48.682	49.046	49.583	50.585	51.586	52.123	52.487	53.027	53.377	54.039	55.173
1711	1	50.5861	0.02936	45.996	47.131	47.793	48.143	48.683	49.047	49.584	50.586	51.588	52.125	52.489	53.029	53.379	54.041	55.176
1712	1	50.5874	0.02936	45.998	47.132	47.794	48.144	48.684	49.048	49.586	50.587	51.589	52.127	52.491	53.03	53.381	54.043	55.177
1713	1	50.5888	0.02936	45.999	47.134	47.795	48.146	48.685	49.049	49.587	50.589	51.591	52.128	52.492	53.032	53.382	54.044	55.179
1714	1	50.5901	0.02936	46	47.135	47.797	48.147	48.687	49.051	49.588	50.59	51.592	52.13	52.494	53.033	53.384	54.045	55.18
1715	1	50.5915	0.02936	46.001	47.136	47.798	48.148	48.688	49.052	49.59	50.592	51.593	52.131	52.495	53.035	53.385	54.047	55.182
1716	1	50.5929	0.02936	46.003	47.137	47.799	48.15	48.689	49.053	49.591	50.593	51.595	52.132	52.497	53.036	53.387	54.048	55.183
1717	1	50.5942	0.02936	46.004	47.139	47.8	48.151	48.691	49.055	49.592	50.594	51.596	52.134	52.498	53.038	53.388	54.05	55.185
1718	1	50.5956	0.02936	46.005	47.14	47.802	48.152	48.692	49.056	49.594	50.596	51.598	52.135	52.499	53.039	53.389	54.051	55.186
1719	1	50.5969	0.02936	46.006	47.141	47.803	48.153	48.693	49.057	49.595	50.597	51.599	52.137	52.501	53.04	53.391	54.053	55.188
1720	1	50.5983	0.02936	46.008	47.142	47.804	48.155	48.694	49.059	49.596	50.598	51.6	52.138	52.502	53.042	53.392	54.054	55.189
1721	1	50.5996	0.02936	46.009	47.144	47.805	48.156	48.696	49.06	49.598	50.6	51.602	52.139	52.503	53.043	53.394	54.056	55.19
1722	1	50.601	0.02937	46.008	47.144	47.806	48.156	48.696	49.061	49.599	50.601	51.603	52.141	52.506	53.046	53.396	54.058	55.194
1723	1	50.6023	0.02937	46.01	47.145	47.807	48.158	48.698	49.062	49.6	50.602	51.605	52.143	52.507	53.047	53.398	54.06	55.195
1724	1	50.6036	0.02937	46.011	47.146	47.808	48.159	48.699	49.063	49.601	50.604	51.606	52.144	52.508	53.048	53.399	54.061	55.196
1725	1	50.605	0.02937	46.012	47.147	47.81	48.16	48.7	49.065	49.603	50.605	51.607	52.145	52.51	53.05	53.4	54.063	55.198
1726	1	50.6063	0.02937	46.013	47.149	47.811	48.162	48.702	49.066	49.604	50.606	51.609	52.147	52.511	53.051	53.402	54.064	55.199
1727	1	50.6077	0.02937	46.015	47.15	47.812	48.163	48.703	49.067	49.605	50.608	51.61	52.148	52.513	53.053	53.403	54.065	55.201
1728	1	50.609	0.02937	46.016	47.151	47.813	48.164	48.704	49.068	49.606	50.609	51.612	52.15	52.514	53.054	53.405	54.067	55.202
1729	1	50.6104	0.02937	46.017	47.152	47.815	48.165	48.705	49.07	49.608	50.61	51.613	52.151	52.515	53.055	53.406	54.068	55.204
1730	1	50.6117	0.02937	46.018	47.154	47.816	48.167	48.707	49.071	49.609	50.612	51.614	52.152	52.517	53.057	53.407	54.07	55.205
1731	1	50.613	0.02937	46.019	47.155	47.817	48.168	48.708	49.072	49.61	50.613	51.616	52.154	52.518	53.058	53.409	54.071	55.207
1732	1	50.6144	0.02937	46.021	47.156	47.819	48.169	48.709	49.074	49.612	50.614	51.617	52.155	52.519	53.06	53.41	54.073	55.208
1733	1	50.6157	0.02937	46.022	47.157	47.82	48.17	48.711	49.075	49.613	50.616	51.618	52.156	52.521	53.061	53.412	54.074	55.21
1734	1	50.6171	0.02938	46.022	47.158	47.82	48.171	48.711	49.076	49.614	50.617	51.62	52.158	52.523	53.063	53.414	54.077	55.213
1735	1	50.6184	0.02938	46.023	47.159	47.821	48.172	48.713	49.077	49.615	50.618	51.621	52.16	52.524	53.065	53.415	54.078	55.214
1736	1	50.6197	0.02938	46.024	47.16	47.823	48.173	48.714	49.078	49.617	50.62	51.623	52.161	52.526	53.066	53.417	54.079	55.216
1737	1	50.6211	0.02938	46.025	47.161	47.824	48.175	48.715	49.08	49.618	50.621	51.624	52.163	52.527	53.067	53.418	54.081	55.217
1738	1	50.6224	0.02938	46.026	47.162	47.825	48.176	48.716	49.081	49.619	50.622	51.626	52.164	52.528	53.069	53.42	54.082	55.218
1739	1	50.6237	0.02938	46.028	47.164	47.826	48.177	48.718	49.082	49.621	50.624	51.627	52.165	52.53	53.07	53.421	54.084	55.22
1740	1	50.6251	0.02938	46.029	47.165	47.828	48.179	48.719	49.084	49.622	50.625	51.628	52.167	52.531	53.072	53.423	54.085	55.221
1741	1	50.6264	0.02938	46.03	47.166	47.829	48.18	48.72	49.085	49.623	50.626	51.63	52.168	52.533	53.073	53.424	54.087	55.223
1742	1	50.6277	0.02938	46.031	47.167	47.83	48.181	48.721	49.086	49.624	50.628	51.631	52.169	52.534	53.074	53.425	54.088	55.224
1743	1	50.6291	0.02938	46.032	47.169	47.831	48.182	48.723	49.087	49.626	50.629	51.632	52.171	52.535	53.076	53.427	54.09	55.226
1744	1	50.6304	0.02938	46.034	47.17	47.833	48.184	48.724	49.089	49.627	50.63	51.634	52.172	52.537	53.077	53.428	54.091	55.227
1745	1	50.6317	0.02939	46.033	47.17	47.833	48.184	48.725	49.089	49.628	50.632	51.635	52.174	52.539	53.079	53.43	54.093	55.23
1746	1	50.6331	0.02939	46.035	47.171	47.834	48.185	48.726	49.091	49.629	50.633	51.637	52.175	52.54	53.081	53.432	54.095	55.232
1747	1	50.6344	0.02939	46.036	47.172	47.836	48.187	48.727	49.092	49.631	50.634	51.638	52.177	52.542	53.082	53.433	54.096	55.233
1748	1	50.6357	0.02939	46.037	47.174	47.837	48.188	48.729	49.093	49.632	50.636	51.639	52.178	52.543	53.084	53.435	54.098	55.235
1749	1	50.637	0.02939	46.038	47.175	47.838	48.189	48.73	49.095	49.633	50.637	51.641	52.179	52.544	53.085	53.436	54.099	55.236
1750	1	50.6384	0.02939	46.039	47.176	47.839	48.19	48.731	49.096	49.635	50.638	51.642	52.181	52.546	53.086	53.438	54.101	55.237
1751	1	50.6397	0.02939	46.041	47.177	47.841	48.192	48.732	49.097	49.636	50.64	51.644	52.182	52.547	53.088	53.439	54.102	55.239
1752	1	50.641	0.02939	46.042	47.179	47.842	48.193	48.734	49.098	49.637	50.641	51.645	52.184	52.548	53.089	53.44	54.103	55.24
1753	1	50.6423	0.02939	46.043	47.18	47.843	48.194	48.735	49.1	49.638	50.642	51.646	52.185	52.55	53.09	53.442	54.105	55.242
1754	1	50.6437	0.02939	46.044	47.181	47.844	48.195	48.736	49.101	49.64	50.644	51.648	52.186	52.551	53.092	53.443	54.106	55.243
1755	1	50.645	0.02939	46.045	47.182	47.846	48.197	48.737	49.102	49.641	50.645	51.649	52.188	52.553	53.093	53.444	54.108	55.245
1756	1	50.6463	0.0294	46.045	47.182	47.846	48.197	48.738	49.103	49.642	50.646	51.651	52.19	52.555	53.095	53.447	54.11	55.248
1757	1	50.6476	0.0294	46.046	47.184	47.847	48.198	48.739	49.104	49.643	50.648	51.652	52.191	52.556	53.097	53.448	54.112	55.249
1758	1	50.649	0.0294	46.047	47.185	47.848	48.2	48.741	49.106	49.645	50.649	51.653	52.192	52.557	53.098	53.45	54.113	55.251
1759	1	50.6503	0.0294	46.049	47.186	47.85	48.201	48.742	49.107	49.646	50.65	51.655	52.194	52.559	53.1	53.451	54.115	55.252
1760	1	50.6516	0.0294	46.05	47.187	47.851	48.202	48.743	49.108	49.647	50.652	51.656	52.195	52.56	53.101	53.452	54.116	55.253
1761	1	50.6529	0.0294	46.051	47.189	47.852	48.203	48.744	49.109	49.648	50.653	51.657	52.196	52.561	53.102	53.454	54.117	55.255
1762	1	50.6542	0.0294	46.052	47.19	47.853	48.205	48.746	49.111	49.65	50.654	51.659	52.198	52.563	53.104	53.455	54.119	55.256
1763	1	50.6555	0.0294	46.053	47.191	47.854	48.206	48.747	49.112	49.651	50.656	51.66	52.199	52.564	53.105	53.457	54.12	55.258
1764	1	50.6569	0.0294	46.055	47.192	47.856	48.207	48.748	49.113	49.652	50.657	51.661	52.2	52.566	53.107	53.458	54.122	55.259
1765	1	50.6582	0.0294	46.056	47.193	47.857	48.208	48.75	49.115	49.654	50.658	51.663	52.202	52.567	53.108	53.459	54.123	55.261
1766	1	50.6595	0.0294	46.057	47.195	47.858	48.21	48.751	49.116	49.655	50.66	51.664	52.203	52.568	53.109	53.461	54.124	55.262
1767	1	50.6608	0.0294	46.058	47.196	47.859	48.211	48.752	49.117	49.656	50.661	51.665	52.204	52.57	53.111	53.462	54.126	55.263
1768	1	50.6621	0.02941	46.058	47.196	47.86	48.211	48.753	49.118	49.657	50.662	51.667	52.206	52.572	53.113	53.464	54.128	55.266
1769	1	50.6634	0.02941	46.059	47.197	47.861	48.213	48.754	49.119	49.658	50.663	51.668	52.208	52.573	53.114	53.466	54.13	55.268
1770	1	50.6647	0.02941	46.06	47.198	47.862	48.214	48.755	49.12	49.66	50.665	51.67	52.209	52.574	53.116	53.467	54.131	55.269
1771	1	50.6661	0.02941	46.061	47.2	47.864	48.215	48.756	49.122	49.661	50.666	51.671	52.21	52.576	53.117	53.469	54.133	55.271
1772	1	50.6674	0.02941	46.063	47.201	47.865	48.216	48.758	49.123	49.662	50.667	51.672	52.212	52.577	53.118	53.47	54.134	55.272
1773	1	50.6687	0.02941	46.064	47.202	47.866	48.218	48.759	49.124	49.664	50.669	51.674	52.213	52.578	53.12	53.471	54.135	55.274
1774	1	50.67	0.02941	46.065	47.203	47.867	48.219	48.76	49.126	49.665	50.67	51.675	52.214	52.58	53.121	53.473	54.137	55.275
1775	1	50.6713	0.02941	46.066	47.204	47.868	48.22	48.761	49.127	49.666	50.671	51.676	52.216	52.581	53.123	53.474	54.138	55.276
1776	1	50.6726	0.02941	46.067	47.206	47.87	48.221	48.763	49.128	49.667	50.673	51.678	52.217	52.582	53.124	53.476	54.14	55.278
1777	1	50.6739	0.02941	46.068	47.207	47.871	48.223	48.764	49.129	49.669	50.674	51.679	52.219	52.584	53.125	53.477	54.141	55.279
1778	1	50.6752	0.02941	46.07	47.208	47.872	48.224	48.765	49.131	49.67	50.675	51.68	52.22	52.585	53.127	53.478	54.142	55.281
1779	1	50.6765	0.02941	46.071	47.209	47.873	48.225	48.766	49.132	49.671	50.677	51.682	52.221	52.587	53.128	53.48	54.144	55.282
1780	1	50.6778	0.02942	46.07	47.209	47.874	48.225	48.767	49.133	49.672	50.678	51.683	52.223	52.589	53.13	53.482	54.146	55.285
1781	1	50.6791	0.02942	46.072	47.211	47.875	48.227	48.768	49.134	49.673	50.679	51.685	52.224	52.59	53.132	53.483	54.148	55.287
1782	1	50.6804	0.02942	46.073	47.212	47.876	48.228	48.77	49.135	49.675	50.68	51.686	52.226	52.591	53.133	53.485	54.149	55.288
1783	1	50.6817	0.02942	46.074	47.213	47.877	48.229	48.771	49.136	49.676	50.682	51.687	52.227	52.593	53.134	53.486	54.15	55.289
1784	1	50.683	0.02942	46.075	47.214	47.879	48.23	48.772	49.138	49.677	50.683	51.689	52.228	52.594	53.136	53.487	54.152	55.291
1785	1	50.6843	0.02942	46.076	47.215	47.88	48.232	48.773	49.139	49.679	50.684	51.69	52.23	52.595	53.137	53.489	54.153	55.292
1786	1	50.6856	0.02942	46.078	47.217	47.881	48.233	48.775	49.14	49.68	50.686	51.691	52.231	52.597	53.138	53.49	54.155	55.294
1787	1	50.6869	0.02942	46.079	47.218	47.882	48.234	48.776	49.141	49.681	50.687	51.693	52.232	52.598	53.14	53.492	54.156	55.295
1788	1	50.6882	0.02942	46.08	47.219	47.883	48.235	48.777	49.143	49.682	50.688	51.694	52.234	52.599	53.141	53.493	54.157	55.296
1789	1	50.6895	0.02942	46.081	47.22	47.885	48.237	48.778	49.144	49.684	50.69	51.695	52.235	52.601	53.142	53.494	54.159	55.298
1790	1	50.6908	0.02942	46.082	47.221	47.886	48.238	48.78	49.145	49.685	50.691	51.697	52.236	52.602	53.144	53.496	54.16	55.299
1791	1	50.6921	0.02943	46.082	47.221	47.886	48.238	48.78	49.146	49.686	50.692	51.698	52.238	52.604	53.146	53.498	54.163	55.302
1792	1	50.6934	0.02943	46.083	47.223	47.887	48.239	48.781	49.147	49.687	50.693	51.7	52.24	52.605	53.147	53.499	54.164	55.304
1793	1	50.6947	0.02943	46.084	47.224	47.889	48.241	48.783	49.148	49.688	50.695	51.701	52.241	52.607	53.149	53.501	54.165	55.305
1794	1	50.696	0.02943	46.085	47.225	47.89	48.242	48.784	49.15	49.69	50.696	51.702	52.242	52.608	53.15	53.502	54.167	55.307
1795	1	50.6973	0.02943	46.087	47.226	47.891	48.243	48.785	49.151	49.691	50.697	51.704	52.244	52.609	53.151	53.503	54.168	55.308
1796	1	50.6986	0.02943	46.088	47.228	47.892	48.244	48.786	49.152	49.692	50.699	51.705	52.245	52.611	53.153	53.505	54.17	55.309
1797	1	50.6999	0.02943	46.089	47.229	47.894	48.246	48.788	49.153	49.693	50.7	51.706	52.246	52.612	53.154	53.506	54.171	55.311
1798	1	50.7012	0.02943	46.09	47.23	47.895	48.247	48.789	49.155	49.695	50.701	51.708	52.248	52.613	53.156	53.508	54.172	55.312
1799	1	50.7025	0.02943	46.091	47.231	47.896	48.248	48.79	49.156	49.696	50.703	51.709	52.249	52.615	53.157	53.509	54.174	55.314
1800	1	50.7038	0.02943	46.093	47.232	47.897	48.249	48.791	49.157	49.697	50.704	51.71	52.25	52.616	53.158	53.51	54.175	55.315
1801	1	50.7051	0.02943	46.094	47.234	47.898	48.251	48.793	49.158	49.699	50.705	51.712	52.252	52.617	53.16	53.512	54.177	55.317
1802	1	50.7064	0.02943	46.095	47.235	47.9	48.252	48.794	49.16	49.7	50.706	51.713	52.253	52.619	53.161	53.513	54.178	55.318
1803	1	50.7077	0.02944	46.094	47.235	47.9	48.252	48.795	49.16	49.701	50.708	51.715	52.255	52.621	53.163	53.515	54.181	55.321
1804	1	50.709	0.02944	46.096	47.236	47.901	48.253	48.796	49.162	49.702	50.709	51.716	52.256	52.622	53.165	53.517	54.182	55.322
1805	1	50.7102	0.02944	46.097	47.237	47.902	48.255	48.797	49.163	49.703	50.71	51.717	52.257	52.623	53.166	53.518	54.183	55.324
1806	1	50.7115	0.02944	46.098	47.238	47.904	48.256	48.798	49.164	49.705	50.712	51.718	52.259	52.625	53.167	53.519	54.185	55.325
1807	1	50.7128	0.02944	46.099	47.24	47.905	48.257	48.799	49.165	49.706	50.713	51.72	52.26	52.626	53.169	53.521	54.186	55.326
1808	1	50.7141	0.02944	46.1	47.241	47.906	48.258	48.801	49.167	49.707	50.714	51.721	52.262	52.627	53.17	53.522	54.187	55.328
1809	1	50.7154	0.02944	46.101	47.242	47.907	48.26	48.802	49.168	49.708	50.715	51.722	52.263	52.629	53.171	53.524	54.189	55.329
1810	1	50.7167	0.02944	46.103	47.243	47.908	48.261	48.803	49.169	49.71	50.717	51.724	52.264	52.63	53.173	53.525	54.19	55.331
1811	1	50.718	0.02944	46.104	47.244	47.91	48.262	48.804	49.17	49.711	50.718	51.725	52.266	52.632	53.174	53.526	54.192	55.332
1812	1	50.7193	0.02944	46.105	47.246	47.911	48.263	48.806	49.172	49.712	50.719	51.726	52.267	52.633	53.175	53.528	54.193	55.334
1813	1	50.7205	0.02944	46.106	47.247	47.912	48.264	48.807	49.173	49.713	50.721	51.728	52.268	52.634	53.177	53.529	54.194	55.335
1814	1	50.7218	0.02944	46.107	47.248	47.913	48.266	48.808	49.174	49.715	50.722	51.729	52.269	52.635	53.178	53.53	54.196	55.336
1815	1	50.7231	0.02945	46.107	47.248	47.914	48.266	48.809	49.175	49.716	50.723	51.731	52.271	52.637	53.18	53.533	54.198	55.339
1816	1	50.7244	0.02945	46.108	47.249	47.915	48.267	48.81	49.176	49.717	50.724	51.732	52.273	52.639	53.182	53.534	54.2	55.341
1817	1	50.7257	0.02945	46.109	47.25	47.916	48.268	48.811	49.177	49.718	50.726	51.733	52.274	52.64	53.183	53.535	54.201	55.342
1818	1	50.7269	0.02945	46.11	47.252	47.917	48.27	48.812	49.179	49.719	50.727	51.735	52.275	52.641	53.184	53.537	54.202	55.343
1819	1	50.7282	0.02945	46.112	47.253	47.918	48.271	48.814	49.18	49.721	50.728	51.736	52.277	52.643	53.186	53.538	54.204	55.345
1820	1	50.7295	0.02945	46.113	47.254	47.92	48.272	48.815	49.181	49.722	50.73	51.737	52.278	52.644	53.187	53.539	54.205	55.346
1821	1	50.7308	0.02945	46.114	47.255	47.921	48.273	48.816	49.182	49.723	50.731	51.739	52.279	52.645	53.188	53.541	54.206	55.348
1822	1	50.7321	0.02945	46.115	47.256	47.922	48.275	48.817	49.184	49.724	50.732	51.74	52.281	52.647	53.19	53.542	54.208	55.349
1823	1	50.7333	0.02945	46.116	47.258	47.923	48.276	48.819	49.185	49.726	50.733	51.741	52.282	52.648	53.191	53.543	54.209	55.35
1824	1	50.7346	0.02945	46.117	47.259	47.924	48.277	48.82	49.186	49.727	50.735	51.742	52.283	52.649	53.192	53.545	54.21	55.352
1825	1	50.7359	0.02945	46.119	47.26	47.926	48.278	48.821	49.187	49.728	50.736	51.744	52.285	52.651	53.194	53.546	54.212	55.353
1826	1	50.7372	0.02945	46.12	47.261	47.927	48.279	48.822	49.189	49.729	50.737	51.745	52.286	52.652	53.195	53.548	54.213	55.355
1827	1	50.7384	0.02946	46.119	47.261	47.927	48.28	48.823	49.189	49.73	50.738	51.747	52.288	52.654	53.197	53.55	54.216	55.358
1828	1	50.7397	0.02946	46.12	47.262	47.928	48.281	48.824	49.19	49.731	50.74	51.748	52.289	52.655	53.198	53.551	54.217	55.359
1829	1	50.741	0.02946	46.122	47.264	47.93	48.282	48.825	49.192	49.733	50.741	51.749	52.29	52.657	53.2	53.552	54.218	55.36
1830	1	50.7423	0.02946	46.123	47.265	47.931	48.283	48.827	49.193	49.734	50.742	51.751	52.292	52.658	53.201	53.554	54.22	55.362
1831	1	50.7435	0.02946	46.124	47.266	47.932	48.285	48.828	49.194	49.735	50.744	51.752	52.293	52.659	53.202	53.555	54.221	55.363
1832	1	50.7448	0.02946	46.125	47.267	47.933	48.286	48.829	49.195	49.736	50.745	51.753	52.294	52.661	53.204	53.556	54.223	55.365
1833	1	50.7461	0.02946	46.126	47.268	47.934	48.287	48.83	49.197	49.738	50.746	51.754	52.296	52.662	53.205	53.558	54.224	55.366
1834	1	50.7474	0.02946	46.127	47.269	47.936	48.288	48.831	49.198	49.739	50.747	51.756	52.297	52.663	53.206	53.559	54.225	55.367
1835	1	50.7486	0.02946	46.129	47.271	47.937	48.289	48.833	49.199	49.74	50.749	51.757	52.298	52.665	53.208	53.56	54.227	55.369
1836	1	50.7499	0.02946	46.13	47.272	47.938	48.291	48.834	49.2	49.741	50.75	51.758	52.299	52.666	53.209	53.562	54.228	55.37
1837	1	50.7512	0.02946	46.131	47.273	47.939	48.292	48.835	49.202	49.743	50.751	51.76	52.301	52.667	53.21	53.563	54.229	55.372
1838	1	50.7524	0.02947	46.13	47.273	47.939	48.292	48.836	49.202	49.744	50.752	51.761	52.303	52.669	53.213	53.565	54.232	55.374
1839	1	50.7537	0.02947	46.132	47.274	47.941	48.293	48.837	49.203	49.745	50.754	51.763	52.304	52.671	53.214	53.567	54.233	55.376
1840	1	50.755	0.02947	46.133	47.275	47.942	48.295	48.838	49.205	49.746	50.755	51.764	52.305	52.672	53.215	53.568	54.235	55.377
1841	1	50.7562	0.02947	46.134	47.276	47.943	48.296	48.839	49.206	49.747	50.756	51.765	52.306	52.673	53.217	53.569	54.236	55.379
1842	1	50.7575	0.02947	46.135	47.278	47.944	48.297	48.841	49.207	49.749	50.758	51.766	52.308	52.674	53.218	53.571	54.237	55.38
1843	1	50.7588	0.02947	46.136	47.279	47.945	48.298	48.842	49.208	49.75	50.759	51.768	52.309	52.676	53.219	53.572	54.239	55.381
1844	1	50.76	0.02947	46.137	47.28	47.947	48.299	48.843	49.21	49.751	50.76	51.769	52.31	52.677	53.221	53.573	54.24	55.383
1845	1	50.7613	0.02947	46.139	47.281	47.948	48.301	48.844	49.211	49.752	50.761	51.77	52.312	52.678	53.222	53.575	54.241	55.384
1846	1	50.7626	0.02947	46.14	47.282	47.949	48.302	48.845	49.212	49.754	50.763	51.772	52.313	52.68	53.223	53.576	54.243	55.386
1847	1	50.7638	0.02947	46.141	47.284	47.95	48.303	48.847	49.213	49.755	50.764	51.773	52.314	52.681	53.225	53.577	54.244	55.387
1848	1	50.7651	0.02947	46.142	47.285	47.951	48.304	48.848	49.215	49.756	50.765	51.774	52.316	52.682	53.226	53.579	54.245	55.388
