Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1554	-0.5684	15.2502	0.09348	11.671	12.423	12.897	13.16	13.581	13.878	14.334	15.25	16.262	16.848	17.265	17.912	18.354	19.235	20.908
1555	-0.5684	15.2502	0.0935	11.671	12.423	12.897	13.16	13.581	13.877	14.334	15.25	16.262	16.849	17.265	17.913	18.354	19.236	20.91
1556	-0.5684	15.2502	0.09352	11.67	12.422	12.896	13.159	13.581	13.877	14.334	15.25	16.262	16.849	17.266	17.914	18.355	19.237	20.911
1557	-0.5684	15.2501	0.09354	11.669	12.421	12.896	13.159	13.58	13.877	14.333	15.25	16.262	16.849	17.266	17.914	18.356	19.238	20.913
1558	-0.5684	15.2501	0.09356	11.669	12.421	12.895	13.158	13.58	13.876	14.333	15.25	16.262	16.85	17.267	17.915	18.357	19.239	20.914
1559	-0.5684	15.25	0.09358	11.668	12.42	12.895	13.158	13.58	13.876	14.333	15.25	16.262	16.85	17.267	17.915	18.357	19.24	20.916
1560	-0.5684	15.25	0.0936	11.667	12.42	12.894	13.157	13.579	13.876	14.333	15.25	16.263	16.85	17.267	17.916	18.358	19.241	20.917
1561	-0.5684	15.25	0.09362	11.667	12.419	12.894	13.157	13.579	13.876	14.333	15.25	16.263	16.851	17.268	17.917	18.359	19.242	20.919
1562	-0.5684	15.25	0.09364	11.666	12.419	12.894	13.157	13.579	13.875	14.332	15.25	16.263	16.851	17.268	17.917	18.36	19.243	20.92
1563	-0.5684	15.2499	0.09366	11.665	12.418	12.893	13.156	13.578	13.875	14.332	15.25	16.263	16.851	17.269	17.918	18.36	19.244	20.922
1564	-0.5684	15.2499	0.09368	11.665	12.418	12.893	13.156	13.578	13.875	14.332	15.25	16.263	16.852	17.269	17.918	18.361	19.245	20.923
1565	-0.5684	15.2499	0.09369	11.664	12.417	12.892	13.156	13.578	13.875	14.332	15.25	16.264	16.852	17.269	17.919	18.361	19.245	20.924
1566	-0.5684	15.2498	0.09371	11.664	12.417	12.892	13.155	13.577	13.874	14.332	15.25	16.264	16.852	17.27	17.919	18.362	19.246	20.926
1567	-0.5684	15.2498	0.09373	11.663	12.416	12.891	13.155	13.577	13.874	14.331	15.25	16.264	16.852	17.27	17.92	18.363	19.247	20.927
1568	-0.5684	15.2498	0.09375	11.662	12.416	12.891	13.154	13.577	13.874	14.331	15.25	16.264	16.853	17.271	17.921	18.364	19.248	20.929
1569	-0.5684	15.2498	0.09377	11.662	12.415	12.891	13.154	13.576	13.873	14.331	15.25	16.264	16.853	17.271	17.921	18.364	19.249	20.93
1570	-0.5684	15.2498	0.09379	11.661	12.415	12.89	13.154	13.576	13.873	14.331	15.25	16.265	16.854	17.272	17.922	18.365	19.25	20.932
1571	-0.5684	15.2497	0.09381	11.661	12.414	12.89	13.153	13.576	13.873	14.331	15.25	16.265	16.854	17.272	17.922	18.366	19.251	20.933
1572	-0.5684	15.2497	0.09383	11.66	12.414	12.889	13.153	13.575	13.872	14.33	15.25	16.265	16.854	17.272	17.923	18.366	19.252	20.935
1573	-0.5684	15.2497	0.09385	11.659	12.413	12.889	13.152	13.575	13.872	14.33	15.25	16.265	16.855	17.273	17.924	18.367	19.253	20.936
1574	-0.5684	15.2497	0.09387	11.659	12.413	12.888	13.152	13.575	13.872	14.33	15.25	16.265	16.855	17.273	17.924	18.368	19.254	20.938
1575	-0.5684	15.2497	0.09388	11.658	12.412	12.888	13.152	13.574	13.872	14.33	15.25	16.266	16.855	17.274	17.925	18.368	19.255	20.939
1576	-0.5684	15.2497	0.0939	11.658	12.412	12.888	13.151	13.574	13.871	14.33	15.25	16.266	16.855	17.274	17.925	18.369	19.256	20.94
1577	-0.5684	15.2497	0.09392	11.657	12.411	12.887	13.151	13.574	13.871	14.33	15.25	16.266	16.856	17.275	17.926	18.37	19.257	20.942
1578	-0.5684	15.2497	0.09394	11.657	12.411	12.887	13.15	13.573	13.871	14.329	15.25	16.266	16.856	17.275	17.927	18.371	19.258	20.943
1579	-0.5684	15.2497	0.09396	11.656	12.41	12.886	13.15	13.573	13.871	14.329	15.25	16.266	16.857	17.276	17.927	18.371	19.259	20.945
1580	-0.5684	15.2497	0.09398	11.655	12.41	12.886	13.15	13.573	13.87	14.329	15.25	16.267	16.857	17.276	17.928	18.372	19.26	20.946
1581	-0.5684	15.2496	0.094	11.655	12.409	12.885	13.149	13.572	13.87	14.329	15.25	16.267	16.857	17.276	17.928	18.373	19.261	20.948
1582	-0.5684	15.2496	0.09402	11.654	12.409	12.885	13.149	13.572	13.87	14.329	15.25	16.267	16.858	17.277	17.929	18.374	19.262	20.949
1583	-0.5684	15.2496	0.09404	11.653	12.408	12.884	13.148	13.572	13.869	14.328	15.25	16.267	16.858	17.277	17.93	18.374	19.263	20.951
1584	-0.5684	15.2496	0.09406	11.653	12.408	12.884	13.148	13.571	13.869	14.328	15.25	16.267	16.858	17.278	17.93	18.375	19.264	20.952
1585	-0.5684	15.2496	0.09407	11.652	12.407	12.884	13.148	13.571	13.869	14.328	15.25	16.268	16.859	17.278	17.931	18.376	19.264	20.953
1586	-0.5684	15.2497	0.09409	11.652	12.407	12.883	13.147	13.571	13.869	14.328	15.25	16.268	16.859	17.279	17.931	18.376	19.265	20.955
1587	-0.5684	15.2497	0.09411	11.651	12.406	12.883	13.147	13.571	13.869	14.328	15.25	16.268	16.859	17.279	17.932	18.377	19.266	20.956
1588	-0.5684	15.2497	0.09413	11.651	12.406	12.883	13.147	13.57	13.868	14.328	15.25	16.268	16.86	17.28	17.933	18.378	19.267	20.958
1589	-0.5684	15.2497	0.09415	11.65	12.405	12.882	13.146	13.57	13.868	14.327	15.25	16.269	16.86	17.28	17.933	18.379	19.268	20.96
1590	-0.5684	15.2497	0.09417	11.649	12.405	12.882	13.146	13.57	13.868	14.327	15.25	16.269	16.86	17.281	17.934	18.38	19.269	20.961
1591	-0.5684	15.2497	0.09419	11.649	12.404	12.881	13.145	13.569	13.868	14.327	15.25	16.269	16.861	17.281	17.935	18.38	19.27	20.963
1592	-0.5684	15.2497	0.09421	11.648	12.404	12.881	13.145	13.569	13.867	14.327	15.25	16.269	16.861	17.282	17.935	18.381	19.272	20.964
1593	-0.5684	15.2497	0.09422	11.648	12.404	12.881	13.145	13.569	13.867	14.327	15.25	16.269	16.861	17.282	17.936	18.381	19.272	20.965
1594	-0.5684	15.2497	0.09424	11.647	12.403	12.88	13.144	13.569	13.867	14.327	15.25	16.27	16.862	17.282	17.936	18.382	19.273	20.967
1595	-0.5684	15.2497	0.09426	11.647	12.403	12.88	13.144	13.568	13.867	14.326	15.25	16.27	16.862	17.283	17.937	18.383	19.274	20.968
1596	-0.5684	15.2498	0.09428	11.646	12.402	12.879	13.144	13.568	13.866	14.326	15.25	16.27	16.863	17.283	17.938	18.384	19.275	20.97
1597	-0.5684	15.2498	0.0943	11.645	12.402	12.879	13.143	13.568	13.866	14.326	15.25	16.27	16.863	17.284	17.938	18.385	19.276	20.971
1598	-0.5684	15.2498	0.09432	11.645	12.401	12.878	13.143	13.567	13.866	14.326	15.25	16.271	16.863	17.284	17.939	18.385	19.277	20.973
1599	-0.5684	15.2498	0.09434	11.644	12.401	12.878	13.143	13.567	13.866	14.326	15.25	16.271	16.864	17.285	17.94	18.386	19.278	20.974
1600	-0.5684	15.2498	0.09436	11.644	12.4	12.878	13.142	13.567	13.865	14.326	15.25	16.271	16.864	17.285	17.94	18.387	19.279	20.976
1601	-0.5684	15.2499	0.09437	11.643	12.4	12.877	13.142	13.567	13.865	14.326	15.25	16.271	16.864	17.286	17.941	18.387	19.28	20.977
1602	-0.5684	15.2499	0.09439	11.643	12.399	12.877	13.142	13.566	13.865	14.325	15.25	16.272	16.865	17.286	17.941	18.388	19.281	20.978
1603	-0.5684	15.2499	0.09441	11.642	12.399	12.877	13.141	13.566	13.865	14.325	15.25	16.272	16.865	17.286	17.942	18.389	19.282	20.98
1604	-0.5684	15.2499	0.09443	11.642	12.398	12.876	13.141	13.566	13.864	14.325	15.25	16.272	16.866	17.287	17.943	18.39	19.283	20.982
1605	-0.5684	15.25	0.09445	11.641	12.398	12.876	13.141	13.565	13.864	14.325	15.25	16.272	16.866	17.288	17.943	18.391	19.284	20.983
1606	-0.5684	15.25	0.09447	11.64	12.397	12.875	13.14	13.565	13.864	14.325	15.25	16.273	16.866	17.288	17.944	18.391	19.285	20.985
1607	-0.5684	15.25	0.09449	11.64	12.397	12.875	13.14	13.565	13.864	14.325	15.25	16.273	16.867	17.289	17.945	18.392	19.286	20.986
1608	-0.5684	15.25	0.0945	11.639	12.397	12.875	13.14	13.565	13.864	14.324	15.25	16.273	16.867	17.289	17.945	18.393	19.287	20.987
1609	-0.5684	15.2501	0.09452	11.639	12.396	12.874	13.139	13.564	13.863	14.324	15.25	16.273	16.867	17.289	17.946	18.393	19.288	20.989
1610	-0.5684	15.2501	0.09454	11.638	12.396	12.874	13.139	13.564	13.863	14.324	15.25	16.273	16.868	17.29	17.947	18.394	19.289	20.99
1611	-0.5684	15.2501	0.09456	11.638	12.395	12.873	13.138	13.564	13.863	14.324	15.25	16.274	16.868	17.29	17.947	18.395	19.29	20.992
1612	-0.5684	15.2502	0.09458	11.637	12.395	12.873	13.138	13.563	13.863	14.324	15.25	16.274	16.869	17.291	17.948	18.396	19.291	20.994
1613	-0.5684	15.2502	0.0946	11.637	12.394	12.873	13.138	13.563	13.862	14.324	15.25	16.274	16.869	17.291	17.949	18.397	19.292	20.995
1614	-0.5684	15.2502	0.09461	11.636	12.394	12.872	13.138	13.563	13.862	14.324	15.25	16.274	16.869	17.292	17.949	18.397	19.293	20.996
1615	-0.5684	15.2503	0.09463	11.636	12.394	12.872	13.137	13.563	13.862	14.324	15.25	16.275	16.87	17.292	17.95	18.398	19.294	20.998
1616	-0.5684	15.2503	0.09465	11.635	12.393	12.872	13.137	13.562	13.862	14.323	15.25	16.275	16.87	17.293	17.95	18.399	19.295	20.999
1617	-0.5684	15.2504	0.09467	11.635	12.393	12.871	13.137	13.562	13.862	14.323	15.25	16.275	16.871	17.293	17.951	18.4	19.296	21.001
1618	-0.5684	15.2504	0.09469	11.634	12.392	12.871	13.136	13.562	13.861	14.323	15.25	16.276	16.871	17.294	17.952	18.4	19.297	21.002
1619	-0.5684	15.2505	0.09471	11.633	12.392	12.87	13.136	13.562	13.861	14.323	15.251	16.276	16.871	17.294	17.953	18.401	19.298	21.004
1620	-0.5684	15.2505	0.09472	11.633	12.391	12.87	13.136	13.561	13.861	14.323	15.251	16.276	16.872	17.295	17.953	18.402	19.299	21.005
1621	-0.5684	15.2505	0.09474	11.632	12.391	12.87	13.135	13.561	13.861	14.323	15.251	16.276	16.872	17.295	17.953	18.402	19.3	21.007
1622	-0.5684	15.2506	0.09476	11.632	12.39	12.869	13.135	13.561	13.861	14.323	15.251	16.277	16.872	17.296	17.954	18.403	19.301	21.008
1623	-0.5684	15.2506	0.09478	11.631	12.39	12.869	13.135	13.561	13.86	14.322	15.251	16.277	16.873	17.296	17.955	18.404	19.302	21.01
1624	-0.5684	15.2507	0.0948	11.631	12.39	12.869	13.134	13.56	13.86	14.322	15.251	16.277	16.873	17.297	17.956	18.405	19.303	21.011
1625	-0.5684	15.2507	0.09481	11.63	12.389	12.868	13.134	13.56	13.86	14.322	15.251	16.277	16.873	17.297	17.956	18.405	19.304	21.012
1626	-0.5684	15.2508	0.09483	11.63	12.389	12.868	13.134	13.56	13.86	14.322	15.251	16.278	16.874	17.298	17.957	18.406	19.305	21.014
1627	-0.5684	15.2508	0.09485	11.629	12.388	12.868	13.133	13.56	13.86	14.322	15.251	16.278	16.874	17.298	17.957	18.407	19.306	21.015
1628	-0.5684	15.2509	0.09487	11.629	12.388	12.867	13.133	13.559	13.859	14.322	15.251	16.278	16.875	17.299	17.958	18.408	19.307	21.017
1629	-0.5684	15.2509	0.09489	11.628	12.387	12.867	13.133	13.559	13.859	14.322	15.251	16.278	16.875	17.299	17.959	18.409	19.308	21.019
1630	-0.5684	15.251	0.09491	11.628	12.387	12.866	13.132	13.559	13.859	14.322	15.251	16.279	16.876	17.3	17.96	18.41	19.309	21.02
1631	-0.5684	15.2511	0.09492	11.627	12.387	12.866	13.132	13.559	13.859	14.322	15.251	16.279	16.876	17.3	17.96	18.41	19.31	21.021
1632	-0.5684	15.2511	0.09494	11.627	12.386	12.866	13.132	13.558	13.859	14.321	15.251	16.279	16.876	17.3	17.961	18.411	19.311	21.023
1633	-0.5684	15.2512	0.09496	11.626	12.386	12.866	13.131	13.558	13.858	14.321	15.251	16.279	16.877	17.301	17.961	18.412	19.312	21.025
1634	-0.5684	15.2512	0.09498	11.626	12.385	12.865	13.131	13.558	13.858	14.321	15.251	16.28	16.877	17.302	17.962	18.413	19.313	21.026
1635	-0.5684	15.2513	0.095	11.625	12.385	12.865	13.131	13.558	13.858	14.321	15.251	16.28	16.878	17.302	17.963	18.413	19.314	21.028
1636	-0.5684	15.2514	0.09501	11.625	12.385	12.865	13.131	13.557	13.858	14.321	15.251	16.28	16.878	17.302	17.963	18.414	19.315	21.029
1637	-0.5684	15.2514	0.09503	11.624	12.384	12.864	13.13	13.557	13.858	14.321	15.251	16.28	16.878	17.303	17.964	18.415	19.316	21.03
1638	-0.5684	15.2515	0.09505	11.624	12.384	12.864	13.13	13.557	13.857	14.321	15.252	16.281	16.879	17.304	17.965	18.416	19.317	21.032
1639	-0.5684	15.2515	0.09507	11.623	12.383	12.863	13.13	13.557	13.857	14.321	15.252	16.281	16.879	17.304	17.965	18.416	19.318	21.034
1640	-0.5684	15.2516	0.09508	11.623	12.383	12.863	13.129	13.557	13.857	14.321	15.252	16.281	16.879	17.304	17.966	18.417	19.319	21.035
1641	-0.5684	15.2517	0.0951	11.622	12.383	12.863	13.129	13.556	13.857	14.32	15.252	16.282	16.88	17.305	17.967	18.418	19.32	21.036
1642	-0.5684	15.2517	0.09512	11.622	12.382	12.862	13.129	13.556	13.857	14.32	15.252	16.282	16.88	17.305	17.967	18.419	19.321	21.038
1643	-0.5684	15.2518	0.09514	11.621	12.382	12.862	13.128	13.556	13.857	14.32	15.252	16.282	16.881	17.306	17.968	18.419	19.322	21.039
1644	-0.5684	15.2519	0.09516	11.621	12.381	12.862	13.128	13.556	13.856	14.32	15.252	16.282	16.881	17.307	17.969	18.42	19.323	21.041
1645	-0.5684	15.2519	0.09517	11.62	12.381	12.862	13.128	13.555	13.856	14.32	15.252	16.283	16.881	17.307	17.969	18.421	19.324	21.042
1646	-0.5684	15.252	0.09519	11.62	12.381	12.861	13.128	13.555	13.856	14.32	15.252	16.283	16.882	17.307	17.97	18.422	19.325	21.044
1647	-0.5684	15.2521	0.09521	11.619	12.38	12.861	13.127	13.555	13.856	14.32	15.252	16.283	16.882	17.308	17.971	18.422	19.326	21.045
1648	-0.5684	15.2522	0.09523	11.619	12.38	12.86	13.127	13.555	13.856	14.32	15.252	16.284	16.883	17.309	17.971	18.423	19.327	21.047
1649	-0.5684	15.2522	0.09524	11.618	12.38	12.86	13.127	13.554	13.856	14.32	15.252	16.284	16.883	17.309	17.972	18.424	19.328	21.048
1650	-0.5684	15.2523	0.09526	11.618	12.379	12.86	13.126	13.554	13.855	14.32	15.252	16.284	16.884	17.309	17.972	18.425	19.329	21.05
1651	-0.5684	15.2524	0.09528	11.617	12.379	12.86	13.126	13.554	13.855	14.319	15.252	16.284	16.884	17.31	17.973	18.426	19.33	21.051
1652	-0.5684	15.2525	0.0953	11.617	12.378	12.859	13.126	13.554	13.855	14.319	15.253	16.285	16.885	17.311	17.974	18.426	19.331	21.053
1653	-0.5684	15.2525	0.09531	11.616	12.378	12.859	13.126	13.554	13.855	14.319	15.253	16.285	16.885	17.311	17.974	18.427	19.332	21.054
1654	-0.5684	15.2526	0.09533	11.616	12.378	12.859	13.125	13.553	13.855	14.319	15.253	16.285	16.885	17.311	17.975	18.428	19.333	21.055
1655	-0.5684	15.2527	0.09535	11.615	12.377	12.858	13.125	13.553	13.854	14.319	15.253	16.285	16.886	17.312	17.976	18.429	19.334	21.057
1656	-0.5684	15.2528	0.09537	11.615	12.377	12.858	13.125	13.553	13.854	14.319	15.253	16.286	16.886	17.313	17.977	18.429	19.335	21.059
1657	-0.5684	15.2529	0.09538	11.615	12.376	12.858	13.125	13.553	13.854	14.319	15.253	16.286	16.886	17.313	17.977	18.43	19.336	21.06
1658	-0.5684	15.2529	0.0954	11.614	12.376	12.857	13.124	13.552	13.854	14.319	15.253	16.286	16.887	17.313	17.978	18.431	19.337	21.061
1659	-0.5684	15.253	0.09542	11.613	12.376	12.857	13.124	13.552	13.854	14.319	15.253	16.287	16.887	17.314	17.978	18.432	19.338	21.063
1660	-0.5684	15.2531	0.09544	11.613	12.375	12.857	13.124	13.552	13.854	14.319	15.253	16.287	16.888	17.315	17.979	18.433	19.339	21.065
1661	-0.5684	15.2532	0.09545	11.613	12.375	12.856	13.123	13.552	13.854	14.319	15.253	16.287	16.888	17.315	17.98	18.433	19.34	21.066
1662	-0.5684	15.2533	0.09547	11.612	12.375	12.856	13.123	13.552	13.853	14.319	15.253	16.287	16.889	17.316	17.98	18.434	19.341	21.067
1663	-0.5684	15.2534	0.09549	11.612	12.374	12.856	13.123	13.551	13.853	14.318	15.253	16.288	16.889	17.316	17.981	18.435	19.342	21.069
1664	-0.5684	15.2534	0.0955	11.611	12.374	12.856	13.123	13.551	13.853	14.318	15.253	16.288	16.889	17.316	17.982	18.435	19.342	21.07
1665	-0.5684	15.2535	0.09552	11.611	12.373	12.855	13.122	13.551	13.853	14.318	15.254	16.288	16.89	17.317	17.982	18.436	19.344	21.072
1666	-0.5684	15.2536	0.09554	11.61	12.373	12.855	13.122	13.551	13.853	14.318	15.254	16.289	16.89	17.318	17.983	18.437	19.345	21.073
1667	-0.5684	15.2537	0.09556	11.61	12.373	12.854	13.122	13.551	13.853	14.318	15.254	16.289	16.891	17.318	17.984	18.438	19.346	21.075
1668	-0.5684	15.2538	0.09557	11.609	12.372	12.854	13.122	13.551	13.852	14.318	15.254	16.289	16.891	17.319	17.984	18.438	19.347	21.076
1669	-0.5684	15.2539	0.09559	11.609	12.372	12.854	13.121	13.55	13.852	14.318	15.254	16.29	16.891	17.319	17.985	18.439	19.348	21.078
1670	-0.5684	15.254	0.09561	11.608	12.372	12.854	13.121	13.55	13.852	14.318	15.254	16.29	16.892	17.32	17.986	18.44	19.349	21.079
1671	-0.5684	15.2541	0.09562	11.608	12.371	12.854	13.121	13.55	13.852	14.318	15.254	16.29	16.892	17.32	17.986	18.441	19.35	21.08
1672	-0.5684	15.2542	0.09564	11.608	12.371	12.853	13.121	13.55	13.852	14.318	15.254	16.29	16.893	17.321	17.987	18.442	19.351	21.082
1673	-0.5684	15.2543	0.09566	11.607	12.37	12.853	13.12	13.55	13.852	14.318	15.254	16.291	16.893	17.321	17.988	18.442	19.352	21.084
1674	-0.5684	15.2543	0.09567	11.607	12.37	12.853	13.12	13.549	13.852	14.318	15.254	16.291	16.893	17.322	17.988	18.443	19.352	21.084
1675	-0.5684	15.2544	0.09569	11.606	12.37	12.852	13.12	13.549	13.851	14.317	15.254	16.291	16.894	17.322	17.989	18.444	19.353	21.086
1676	-0.5684	15.2545	0.09571	11.606	12.369	12.852	13.119	13.549	13.851	14.317	15.255	16.292	16.894	17.323	17.99	18.445	19.355	21.088
1677	-0.5684	15.2546	0.09573	11.605	12.369	12.852	13.119	13.549	13.851	14.317	15.255	16.292	16.895	17.323	17.99	18.446	19.356	21.09
1678	-0.5684	15.2547	0.09574	11.605	12.369	12.851	13.119	13.549	13.851	14.317	15.255	16.292	16.895	17.324	17.991	18.446	19.356	21.09
1679	-0.5684	15.2548	0.09576	11.604	12.368	12.851	13.119	13.548	13.851	14.317	15.255	16.292	16.896	17.324	17.992	18.447	19.358	21.092
1680	-0.5684	15.2549	0.09578	11.604	12.368	12.851	13.118	13.548	13.851	14.317	15.255	16.293	16.896	17.325	17.992	18.448	19.359	21.094
1681	-0.5684	15.255	0.09579	11.604	12.368	12.851	13.118	13.548	13.851	14.317	15.255	16.293	16.896	17.325	17.993	18.448	19.359	21.095
1682	-0.5684	15.2551	0.09581	11.603	12.367	12.85	13.118	13.548	13.85	14.317	15.255	16.293	16.897	17.326	17.994	18.449	19.361	21.096
1683	-0.5684	15.2552	0.09583	11.603	12.367	12.85	13.118	13.548	13.85	14.317	15.255	16.294	16.897	17.326	17.994	18.45	19.362	21.098
1684	-0.5684	15.2553	0.09584	11.602	12.367	12.85	13.118	13.547	13.85	14.317	15.255	16.294	16.898	17.327	17.995	18.451	19.362	21.099
1685	-0.5684	15.2554	0.09586	11.602	12.366	12.849	13.117	13.547	13.85	14.317	15.255	16.294	16.898	17.327	17.996	18.452	19.364	21.101
1686	-0.5684	15.2555	0.09588	11.601	12.366	12.849	13.117	13.547	13.85	14.317	15.256	16.295	16.899	17.328	17.996	18.452	19.365	21.103
1687	-0.5684	15.2556	0.09589	11.601	12.366	12.849	13.117	13.547	13.85	14.317	15.256	16.295	16.899	17.328	17.997	18.453	19.365	21.103
1688	-0.5684	15.2557	0.09591	11.6	12.365	12.848	13.117	13.547	13.85	14.317	15.256	16.295	16.899	17.329	17.998	18.454	19.366	21.105
1689	-0.5684	15.2558	0.09593	11.6	12.365	12.848	13.116	13.546	13.849	14.317	15.256	16.295	16.9	17.329	17.998	18.455	19.368	21.107
1690	-0.5684	15.2559	0.09594	11.6	12.365	12.848	13.116	13.546	13.849	14.317	15.256	16.296	16.9	17.33	17.999	18.455	19.368	21.108
1691	-0.5684	15.256	0.09596	11.599	12.364	12.848	13.116	13.546	13.849	14.316	15.256	16.296	16.901	17.33	18	18.456	19.369	21.109
1692	-0.5684	15.2561	0.09597	11.599	12.364	12.848	13.116	13.546	13.849	14.316	15.256	16.296	16.901	17.331	18	18.457	19.37	21.11
1693	-0.5684	15.2563	0.09599	11.598	12.364	12.847	13.115	13.546	13.849	14.316	15.256	16.297	16.902	17.331	18.001	18.458	19.371	21.112
1694	-0.5684	15.2564	0.09601	11.598	12.363	12.847	13.115	13.546	13.849	14.316	15.256	16.297	16.902	17.332	18.002	18.459	19.373	21.114
1695	-0.5684	15.2565	0.09602	11.598	12.363	12.847	13.115	13.546	13.849	14.316	15.257	16.297	16.902	17.332	18.002	18.459	19.373	21.115
1696	-0.5684	15.2566	0.09604	11.597	12.363	12.846	13.115	13.545	13.849	14.316	15.257	16.298	16.903	17.333	18.003	18.46	19.374	21.117
1697	-0.5684	15.2567	0.09606	11.597	12.362	12.846	13.114	13.545	13.848	14.316	15.257	16.298	16.903	17.334	18.004	18.461	19.376	21.118
1698	-0.5684	15.2568	0.09607	11.596	12.362	12.846	13.114	13.545	13.848	14.316	15.257	16.298	16.904	17.334	18.004	18.461	19.376	21.119
1699	-0.5684	15.2569	0.09609	11.596	12.362	12.846	13.114	13.545	13.848	14.316	15.257	16.298	16.904	17.334	18.005	18.462	19.377	21.121
1700	-0.5684	15.257	0.0961	11.596	12.361	12.845	13.114	13.545	13.848	14.316	15.257	16.299	16.904	17.335	18.005	18.463	19.378	21.122
1701	-0.5684	15.2571	0.09612	11.595	12.361	12.845	13.114	13.545	13.848	14.316	15.257	16.299	16.905	17.335	18.006	18.464	19.379	21.124
1702	-0.5684	15.2572	0.09614	11.595	12.361	12.845	13.113	13.544	13.848	14.316	15.257	16.299	16.905	17.336	18.007	18.465	19.38	21.125
1703	-0.5684	15.2574	0.09615	11.594	12.36	12.845	13.113	13.544	13.848	14.316	15.257	16.3	16.906	17.336	18.007	18.465	19.381	21.126
1704	-0.5684	15.2575	0.09617	11.594	12.36	12.844	13.113	13.544	13.848	14.316	15.258	16.3	16.906	17.337	18.008	18.466	19.382	21.128
1705	-0.5684	15.2576	0.09618	11.594	12.36	12.844	13.113	13.544	13.848	14.316	15.258	16.3	16.906	17.337	18.009	18.467	19.383	21.129
1706	-0.5684	15.2577	0.0962	11.593	12.359	12.844	13.112	13.544	13.847	14.316	15.258	16.301	16.907	17.338	18.009	18.467	19.384	21.131
1707	-0.5684	15.2578	0.09622	11.593	12.359	12.843	13.112	13.544	13.847	14.316	15.258	16.301	16.907	17.339	18.01	18.468	19.385	21.132
1708	-0.5684	15.2579	0.09623	11.592	12.359	12.843	13.112	13.543	13.847	14.316	15.258	16.301	16.908	17.339	18.011	18.469	19.386	21.133
1709	-0.5684	15.258	0.09625	11.592	12.358	12.843	13.112	13.543	13.847	14.316	15.258	16.301	16.908	17.34	18.011	18.47	19.387	21.135
1710	-0.5684	15.2582	0.09626	11.592	12.358	12.843	13.112	13.543	13.847	14.316	15.258	16.302	16.909	17.34	18.012	18.47	19.388	21.136
1711	-0.5684	15.2583	0.09628	11.591	12.358	12.843	13.111	13.543	13.847	14.316	15.258	16.302	16.909	17.341	18.013	18.471	19.389	21.138
1712	-0.5684	15.2584	0.0963	11.591	12.357	12.842	13.111	13.543	13.847	14.316	15.258	16.302	16.91	17.341	18.013	18.472	19.39	21.139
1713	-0.5684	15.2585	0.09631	11.59	12.357	12.842	13.111	13.543	13.847	14.316	15.259	16.303	16.91	17.342	18.014	18.473	19.391	21.14
1714	-0.5684	15.2586	0.09633	11.59	12.357	12.842	13.111	13.542	13.847	14.315	15.259	16.303	16.91	17.342	18.015	18.474	19.392	21.142
1715	-0.5684	15.2587	0.09634	11.59	12.357	12.842	13.111	13.542	13.846	14.315	15.259	16.303	16.911	17.343	18.015	18.474	19.393	21.143
1716	-0.5684	15.2589	0.09636	11.589	12.356	12.841	13.11	13.542	13.846	14.315	15.259	16.304	16.911	17.343	18.016	18.475	19.394	21.145
1717	-0.5684	15.259	0.09637	11.589	12.356	12.841	13.11	13.542	13.846	14.315	15.259	16.304	16.912	17.344	18.016	18.476	19.394	21.146
1718	-0.5684	15.2591	0.09639	11.588	12.356	12.841	13.11	13.542	13.846	14.315	15.259	16.304	16.912	17.344	18.017	18.477	19.396	21.148
